ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee,net_asset,ann_date,manager,2017,2018,2019,2020,2021,2022,all
160529.SZ,创业板博时定开,博时基金,20200903,混合型,混合型,创业板综合指数收益率*60%+中债综合财富(总值)指数收益率*30%+中证港股通综合指数(人民币)收益率*10%,1.5,0.25,7.92,20211231,,,,,0.11159999999999992,0.2036703850305867,-0.1015695067264575,0.20209999999999995
160143.SZ,创业板定开南方,南方基金,20200901,混合型,混合型,创业板指数收益率*60%+中债总指数收益率*30%+中证港股通综合指数收益率*10%,1.5,0.25,9.83,20211231,,,,,0.14480000000000004,0.12604821802934998,-0.11690326584438744,0.13840000000000008
502056.SH,医疗基金LOF,广发基金,20200826,股票型,被动指数型,中证医疗指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.15,10.39,20211231,罗国庆,-0.09401475813063674,-0.10571113122171955,0.47058301146997833,0.6553272260263722,-0.11485971596813298,-0.16819284652109265,0.45230937414594147
510760.SH,上证综指ETF,国泰基金,20200821,股票型,被动指数型,上证综合指数收益率,0.5,0.1,2.22,20211231,梁杏 谢东旭,,,,0.0026999999999999247,0.10571457065922021,-0.06313700730585375,0.03869999999999996
168207.SZ,创业定开,中融基金,20200821,混合型,混合型,创业板创新指数收益率*70%+中债综合财富指数收益率*25%+恒生指数收益率*5%,1.5,0.25,4.85,20211231,,,,,0.07600000000000007,0.24386617100371744,-0.1389719067543335,0.1524000000000001
161914.SZ,创业板2年定开,万家基金,20200814,混合型,混合型,创业板综合指数收益率*80%+中债综合指数收益率*20%,1.5,0.25,16.92,20211231,,,,,0.052000000000000046,0.056273764258555056,-0.15496760259179268,-0.061000000000000054
515500.SH,中证长三角领先,海富通基金,20200813,股票型,被动指数型,中证长三角领先指数收益率,0.15,0.05,0.46,20211231,江勇,,,,0.035700000000000065,0.08139422612725697,-0.04178571428571444,0.07319999999999993
159820.SZ,中证500ETF天弘,天弘基金,20200807,股票型,被动指数型,中证500指数收益率,0.5,0.1,23.75,20211231,张子法 陈瑶,,,,-0.024700000000000055,0.1840459345842306,-0.10512642881884304,0.033400000000000096
161121.SZ,银行LOF易方达,易方达基金,20200807,股票型,被动指数型,中证银行指数收益率*95%+活期存款利率(税后)*5%,0.5,0.1,14.83,20211231,刘树荣,0.15247548433389135,-0.13092644465193484,0.2481203007518798,0.07075922738573326,0.006072512948740972,0.026096218711166224,0.38244439129394864
159808.SZ,创业板ETF融通,融通基金,20200805,股票型,被动指数型,创业板指数收益率,0.3,0.1,0.64,20211231,何天翔 蔡志伟,,,,0.11109999999999998,0.12015120151201508,-0.124859392575928,0.08919999999999995
513990.SH,港股通ETF,招商基金,20200803,股票型,被动指数型,上证港股通指数收益率,0.2,0.05,0.62,20211231,苏燕青,,,,0.04610000000000003,-0.15103718573750122,0.01080959351424395,-0.10229999999999995
506001.SH,万家科创板,万家基金,20200803,混合型,混合型,中国战略新兴产业成份指数收益率*75%+中债综合指数收益率*25%,1.5,0.25,16.84,20211231,,,,,0.12650000000000006,0.23510587660896573,-0.1705681323427372,0.15402735
159815.SZ,浙江100ETF,招商基金,20200803,股票型,被动指数型,中证浙江100指数收益率,0.3,0.1,0.39,20211231,刘重杰,,,,0.09400000000000008,0.1079524680073125,-0.09891923108654394,0.09220000000000006
506005.SH,科创板博时,博时基金,20200729,混合型,混合型,中国战略新兴产业成份指数收益率*60%+中债综合财富(总值)指数收益率*30%+中证港股通综合指数(人民币)收益率*10%,1.5,0.25,31.17,20211231,,,,,0.11470000000000002,0.1330371938638198,-0.16233426637361537,0.05796894000000008
506003.SH,富国科创板,富国基金,20200729,混合型,混合型,中国战略新兴产业成份指数收益率*70%+中债综合全价指数收益率*20%+恒生港股通指数收益率(使用估值汇率折算)*10%,1.5,0.25,31.5,20211231,,,,,-0.048699999999999966,0.11647219594239462,-0.17747858017135862,-0.12639999999999996
506002.SH,易方达科创板,易方达基金,20200728,混合型,混合型,中国战略新兴产业成份指数收益率*65%+中债总指数收益率*25%+中证港股通综合指数收益率*10%,1.5,0.25,37.44,20211231,,,,,0.0464,0.20613532110091742,-0.1415541161556136,0.08344455000000006
506006.SH,汇添富科创板,汇添富基金,20200728,混合型,混合型,中国战略新兴产业成份指数收益率*70%+中债综合财富指数收益率*20%+恒生指数收益率(使用估值汇率折算)*10%,1.5,0.25,37.51,20211231,,,,,0.12939999999999996,0.15634104834425364,-0.1694162441115296,0.08471878
506000.SH,科创板基金,南方基金,20200728,混合型,混合型,中国战略新兴产业成份指数收益率*65%+中债总指数收益率*30%+中证港股通综合指数(人民币)收益率*5%,1.5,0.25,35.11,20211231,,,,,0.026599999999999957,0.1527371907266706,-0.1531421666384992,0.0021715600000000723
159819.SZ,人工智能ETF,易方达基金,20200727,股票型,被动指数型,中证人工智能主题指数收益率,0.15,0.05,17.17,20211231,张湛,,,,-0.05300000000000005,0.0833157338965154,-0.09913246905156449,-0.07579999999999998
512350.SH,福建ETF,兴业基金,20200727,股票型,被动指数型,中证福建50指数收益率,0.5,0.1,0.04,20211224,那赛男,,,,0.08860000000000001,-0.08138893992283668,0.0,0.0
160325.SZ,华夏创业板定开,华夏基金,20200724,混合型,混合型,创业板指数收益率*70%+银行活期存款利率(税后)*20%+恒生指数收益率(经汇率调整)*10%,1.5,0.25,34.55,20211231,,,,,0.1342000000000001,0.131899135954858,-0.1099080853715532,0.14270000000000005
501201.SH,科创红土,红土创新基金,20200723,混合型,灵活配置型,中国战略新兴产业成分指数收益率*50%+中证全债指数收益率*50%,1.5,0.25,5.06,20211231,,,,,0.47639999999999993,0.45556759685722037,-0.16026058631921825,0.8046
515260.SH,电子ETF,华宝基金,20200717,股票型,被动指数型,中证电子50指数收益率,0.5,0.1,5.46,20211231,蒋俊阳,,,,0.0039000000000000146,0.07261679450144433,-0.1159918276374443,-0.04810000000000003
501202.SH,科创华泰,华泰证券资管,20200717,混合型,灵活配置型,中国战略新兴产业成份指数收益率*60%+中债综合指数收益率*40%,1.2,0.2,11.77,20211231,俞天甲 刘瑞,,,,0.1694,0.08465879938429963,-0.043834752444023864,0.2128000000000001
160926.SZ,创业板定开,大成基金,20200716,混合型,混合型,创业板综合指数收益率*60%+中债综合全价指数收益率*30%+恒生综合指数收益率*10%,1.5,0.25,34.14,20211231,,,,,0.1997,0.14728682170542642,-0.10752688172043019,0.22839999999999994
515610.SH,中银中证800ETF,中银基金,20200716,股票型,被动指数型,中证800指数收益率,0.45,0.05,0.48,20211231,赵建忠,,,,0.0706,-0.004950495049505028,-0.08382615225757997,-0.02400000000000002
166027.SZ,中欧创业定开,中欧基金,20200716,混合型,混合型,创业板指数收益率*70%+中证短债指数收益率*20%+中证港股通指数收益率*10%,1.5,0.25,20.77,20211231,,,,,0.07030000000000003,0.14799588900308314,-0.09212989338325057,0.11549999999999994
161040.SZ,创业富国定开,富国基金,20200714,混合型,混合型,创业板指数收益率*55%+中债综合全价指数收益率*40%+恒生指数收益率(使用估值汇率折算)*5%,1.5,0.25,44.6,20211231,,,,,0.17120000000000002,0.31728142076502724,-0.12004148301788957,0.3575999999999999
159999.SZ,永赢中证500ETF,永赢基金,20200714,股票型,被动指数型,中证500指数收益率,0.15,0.05,0.57,20211231,万纯,,,,0.02750000000000008,0.15678832116788322,-0.10339895675584722,0.06570000000000009
510570.SH,兴业中证500ETF,兴业基金,20200630,股票型,被动指数型,中证500指数收益率,0.5,0.1,0.11,20211231,那赛男,,,,-0.050899999999999945,0.14329364661258023,-0.10284766380978705,-0.026499999999999968
515560.SH,证券ETF建信,建信基金,20200629,股票型,被动指数型,中证全指证券公司指数,0.2,0.05,4.72,20211231,龚佳佳,,,,0.08099999999999996,-0.019518963922294078,-0.08312104915558077,-0.028200000000000003
512320.SH,工银MSCI中国ETF,工银瑞信基金,20200629,股票型,被动指数型,MSCI中国A股人民币指数收益率,0.5,0.1,0.42,20211231,邓皓友,,,,0.10020000000000007,0.011543355753499303,-0.08365531494294183,0.01980000000000004
159814.SZ,创业大盘ETF,西部利得基金,20200619,股票型,被动指数型,创业板大盘指数收益率,0.5,0.1,3.3,20211231,盛丰衍 麻旭东,,,,0.18720000000000003,0.12109181266846361,-0.1435643530137115,0.13988175999999997
159810.SZ,浦银创业板ETF,浦银安盛基金,20200612,股票型,被动指数型,创业板指数收益率,0.15,0.05,0.16,20211231,陈士俊 高钢杰,,,,0.16710000000000003,0.13203667209322242,-0.13026036936118673,0.1491
515830.SH,工银中证800ETF,工银瑞信基金,20200601,股票型,被动指数型,中证800指数收益率,0.45,0.07,0.17,20211231,刘伟琳 赵栩,,,,0.08128872000000009,0.01565444981244215,-0.07835786722043761,0.012161859999999969
513080.SH,法国CAC40ETF,华安基金,20200529,股票型,被动指数型,法国CAC40指数收益率(经汇率调整后),0.5,0.15,0.6,20211231,倪斌,,,,0.13369999999999993,0.15603775249184093,-0.029986265832443074,0.2713000000000001
515100.SH,低波红利ETF,景顺长城基金,20200522,股票型,被动指数型,中证红利低波动100指数收益率,0.5,0.1,0.8,20211231,张晓南,,,,0.19789999999999996,0.26220886551465067,-0.0258597883597883,0.4729000000000001
501200.SH,科创加银,民生加银基金,20200515,混合型,灵活配置型,中国战略新兴产业成份指数收益率*60%+中债综合指数收益率*30%+恒生互联网科技业指数收益率*10%,1.5,0.25,4.07,20211231,孙伟 王晓岩,,,,0.3050999999999999,-0.04022680254386637,-0.10091010697748672,0.1262000000000001
515820.SH,沪深800ETF,富国基金,20200513,股票型,被动指数型,中证800指数收益率,0.15,0.05,1.99,20211231,王乐乐,,,,0.3076000000000001,0.1134138880391556,-0.08207981317398169,0.33640000000000003
515770.SH,上投摩根MSCIAETF,上投摩根基金,20200513,股票型,被动指数型,MSCI中国A股人民币指数收益率,0.15,0.05,1.62,20211231,胡迪,,,,0.3396999999999999,0.05702769276703742,-0.08311559918084875,0.2984
510690.SH,兴业金融ETF,兴业基金,20200508,股票型,被动指数型,上证180金融股指数收益率,0.5,0.1,0.06,20211217,那赛男,,,,0.15979999999999994,-0.13778237627177095,0.0,0.0
167508.SZ,安信价值发现定开,安信基金,20200430,混合型,混合型,沪深300指数收益率*70%+中债总指数(全价)收益率*25%+恒生指数收益率*5%,1.5,0.25,5.76,20211231,张明 陈一峰,,,,0.34329999999999994,0.06655251991364561,-0.01361066517763668,0.4132
515190.SH,中银证券500ETF,中银证券,20200430,股票型,被动指数型,中证500指数收益率,0.15,0.05,0.66,20211231,张艺敏 阳桦,,,,0.25839999999999996,0.15734265734265732,-0.10519088162592695,0.3031999999999999
515780.SH,浦银MSCI中国ETF,浦银安盛基金,20200430,股票型,被动指数型,MSCI中国A股人民币指数收益率,0.15,0.05,3.38,20211231,陈士俊 高钢杰,,,,0.4738,0.10815578775953318,-0.08278226794024002,0.498
515960.SH,医药健康ETF,嘉实基金,20200424,股票型,被动指数型,中证医药健康100策略指数收益率,0.5,0.1,3.59,20211231,李直 金猛 高峰,,,,0.37640000000000007,-0.12002324905550713,-0.16132760898282697,0.015800000000000036
159813.SZ,半导体ETF,鹏华基金,20200417,股票型,被动指数型,国证半导体芯片指数收益率,0.5,0.1,7.7,20211231,罗捷 罗英宇,,,,0.1257999999999999,0.38767987209095756,-0.1446951512241958,0.33620000000000005
515670.SH,中银中证100ETF,中银基金,20200417,股票型,被动指数型,中证100指数收益率,0.45,0.09,0.82,20211231,赵建忠,,,,0.3576999999999999,-0.09052073359357739,-0.06446388079041132,0.1552
515930.SH,永赢沪深300ETF,永赢基金,20200413,股票型,被动指数型,沪深300指数收益率,0.15,0.05,2.1,20211231,万纯,,,,0.49519018000000004,0.052537209681246054,-0.07037361811167048,0.46299329
501099.SH,平安科技创新,平安基金,20200410,混合型,灵活配置型,中国战略新兴产业成份指数收益率*65%+中债总指数收益率*20%+恒生指数收益率(经汇率估值调整)*15%,1.5,0.25,4.08,20211231,张俊生 李化松 翟森,,,,0.5915999999999999,0.251759235988942,-0.15434422526727898,0.6848000000000001
510200.SH,上证券商ETF,汇安基金,20200409,股票型,被动指数型,上证证券行业指数,0.5,0.1,0.82,20211231,朱晨歌 陈欣,,,,0.28,-0.008828125000000069,-0.06573658075195075,0.18530000000000002
168701.SZ,金融科技LOF,合煦智远基金,20200403,股票型,被动指数型,国证香蜜湖金融科技指数,0.5,0.1,0.63,20211231,潘天奇,,,,0.0826,0.03925734343247735,-0.06159452493111716,0.05580000000000007
515130.SH,沪深300ETF博时,博时基金,20200403,股票型,被动指数型,沪深300指数收益率,0.15,0.05,2.83,20211231,万琼,,,,0.46619999999999995,-0.0013640703860319204,-0.07314574511678731,0.3571
515280.SH,银行龙头ETF,富国基金,20200401,股票型,被动指数型,中证银行指数收益率,0.5,0.1,0.67,20211231,张圣贤,,,,0.1786000000000001,-0.008569489224503646,0.025930680359435167,0.1988000000000001
164508.SZ,国富中证100LOF,国海富兰克林基金,20200327,股票型,增强指数型,中证100指数收益率*95%+银行同业存款利率*5%,0.85,0.15,0.29,20211231,张志强,,,,0.4447646493756005,-0.08710106382978723,-0.058994901675163844,0.24111431316042278
159811.SZ,5G50ETF,博时基金,20200327,股票型,被动指数型,中证5G产业50指数收益率,0.45,0.1,2.9,20211231,尹浩,,,,0.14650000000000007,0.11077191452245966,-0.11032587357675702,0.133
501098.SH,科创建信,建信基金,20200326,混合型,灵活配置型,中国战略新兴产业成份指数收益率*50%+中证综合债指数收益率*45%+恒生指数收益率(使用估值汇率折算)*5%,1.2,0.2,4.4,20211231,姚锦 姜锋 黄斐玉,,,,0.2593000000000001,0.12927817041213358,-0.09851627874270438,0.28200000000000003
501097.SH,科创国寿,国寿安保基金,20200326,混合型,灵活配置型,中证全债指数收益率*60%+中国战略新兴产业成份指数收益率*40%,1.2,0.2,4.45,20211231,吴坚 张琦,,,,0.21419999999999995,0.11101960138362711,-0.03706449221645667,0.29899999999999993
159992.SZ,创新药ETF,银华基金,20200320,股票型,被动指数型,中证创新药产业指数,0.5,0.05,39.53,20211231,王帅 马君,,,,0.3918999999999999,-0.09900136504059194,-0.16705206921298144,0.04459999999999997
515690.SH,股息ETF,鹏华基金,20200320,股票型,被动指数型,中证高股息龙头指数收益率,0.2,0.1,0.19,20211231,罗捷 罗英宇,,,,0.28348897000000006,0.024084780409137474,-0.004311696170284436,0.30873422000000006
501096.SH,国联安科创,国联安基金,20200320,混合型,灵活配置型,中国战略新兴产业成份指数收益率*50%+中债综合指数收益率*40%+恒生指数收益率(使用估值汇率折算)*10%,1.2,0.2,7.08,20211231,潘明,,,,0.1915,0.06898866974402018,-0.11870927219910496,0.12250000000000005
159998.SZ,计算机ETF,天弘基金,20200320,股票型,被动指数型,中证计算机主题指数收益率,0.5,0.1,16.05,20211231,张子法,,,,0.10159999999999991,-0.00626361655773412,-0.09710422946926105,-0.011600000000000055
160527.SZ,博时研究优选,博时基金,20200320,混合型,灵活配置型,沪深300指数收益率*60%+恒生指数收益率*20%+中债综合财富(总值)指数收益率*20%,1.5,0.25,24.0,20211231,吴鹏 王俊,,,,0.12369999999999992,0.06511673044406872,-0.11707611059087063,0.05674658999999993
515890.SH,红利ETF博时,博时基金,20200320,股票型,被动指数型,中证红利指数收益率,0.15,0.05,0.56,20211231,万琼,,,,0.19910000000000005,0.15244766908514706,-0.038352992257037366,0.32889999999999997
159991.SZ,创大盘ETF,招商基金,20200320,股票型,被动指数型,创业板大盘指数收益率,0.2,0.1,0.87,20211231,苏燕青,,,,0.6355,0.20128505044328954,-0.14035848800863765,0.68893914
515510.SH,成长估值ETF,嘉实基金,20200316,股票型,被动指数型,中证500成长估值指数收益率,0.5,0.1,0.17,20211231,何如 陈正宪,,,,0.3318000000000001,0.1871151824598287,-0.08127767235926632,0.4524999999999999
515950.SH,医药龙头ETF,富国基金,20200316,股票型,被动指数型,中证医药50指数收益率,0.5,0.1,3.05,20211231,王乐乐,,,,0.6902999999999999,-0.060521800863751904,-0.1579974811083124,0.33709999999999996
159807.SZ,科技ETF,易方达基金,20200316,股票型,被动指数型,中证科技50指数收益率,0.15,0.05,6.78,20211231,张湛,,,,0.6214,0.002096953250277581,-0.11546036435253569,0.43720000000000003
513090.SH,香港证券ETF,易方达基金,20200313,股票型,被动指数型,中证香港证券投资主题指数收益率(使用估值汇率折算),0.15,0.05,9.39,20211231,成曦 范冰,,,,0.2371000000000001,0.050683049066364866,-0.02615787044160642,0.26580000000000004
