ts_code,name,management,fund_type,found_date,m_fee,c_fee,benchmark,invest_type,market,manager,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,all
510010.SH,180治理ETF,交银施罗德基金,股票型,20090925,0.5,0.1,上证180公司治理指数,被动指数型,E,邵文婷,2.12,20220930,14.16%,-7.74%,69.15%,-3.28%,-6.47%,22.95%,-19.34%,26.69%,21.73%,2.30%,-10.18%,126.51%
501060.SH,金选300A类LOF,中金基金,股票型,20180830,0.5,0.15,中证中金优选300指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,E,耿帅军,0.95,20220930,,,,,,,-6.66%,37.98%,27.66%,11.92%,-10.24%,65.18%
501012.SH,中药基金LOFC,汇添富基金,股票型,20161229,0.75,0.1,中证中药指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,E,过蓓蓓,6.42,20220930,,,,,0.20%,0.64%,-26.99%,5.50%,20.33%,39.00%,-10.31%,16.51%
501209.SH,富久食品饮料LOF,银华基金,混合型,20210903,1.5,0.25,中证食品饮料指数收益率*80%+中证港股通综合指数(人民币)收益率*10%+商业银行人民币活期存款利率(税后)*10%,混合型,E,焦巍 王丽敏,6.43,20220930,,,,,,,,,,0.02%,-16.66%,-16.64%
501061.SH,金选300C类LOF,中金基金,股票型,20180830,0.5,0.15,中证中金优选300指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,E,耿帅军,0.13,20220930,,,,,,,-6.74%,37.38%,27.34%,11.64%,-10.46%,63.12%
512040.SH,价值100ETF,富国基金,股票型,20181107,0.6,0.1,中证国信价值指数收益率,被动指数型,E,曹璐迪,2.86,20220930,,,,,,,-4.94%,23.59%,26.86%,26.68%,-10.53%,68.91%
506008.SH,科创板长城,长城基金,混合型,20210901,1.5,0.25,中国战略新兴产业成份指数收益率*65%+中债总指数收益率*25%+中证港股通综合指数收益率(使用估值汇率折算)*10%,混合型,E,赵凤飞 陈良栋,3.12,20220930,,,,,,,,,,-0.89%,-21.93%,-22.62%
515520.SH,MSCI价值100ETF,大成基金,股票型,20190926,0.5,0.1,MSCI中国A股质优价值100指数,被动指数型,E,刘淼,0.28,20220930,,,,,,,,4.11%,33.55%,-3.83%,-10.63%,19.49%
516530.SH,物流快递ETF,银华基金,股票型,20220104,0.5,0.1,中证现代物流指数收益率,被动指数型,E,王帅,0.89,20220930,,,,,,,,,,,-10.66%,-10.66%
512390.SH,平安MSCI低波ETF,平安基金,股票型,20180607,0.5,0.1,MSCI中国A股低波动指数(MSCI China A International Minimum Volatility Index)收益率,被动指数型,E,钱晶,2.7,20220930,,,,,,,-17.14%,33.73%,31.92%,3.48%,-10.70%,35.09%
510090.SH,ESG建信ETF,建信基金,股票型,20100528,0.5,0.1,上证社会责任指数,被动指数型,E,薛玲,0.68,20220930,15.11%,-8.03%,64.70%,2.32%,-4.75%,28.47%,-16.90%,37.73%,25.51%,3.73%,-10.74%,190.76%
160628.SZ,地产LOF,鹏华基金,股票型,20140912,1,0.22,中证800地产指数收益率*95%+商业银行活期存款利率(税后)*5%,被动指数型,E,闫冬,2.7,20220930,,,41.30%,29.99%,-19.20%,17.29%,-22.60%,34.62%,-2.01%,-5.79%,-10.76%,49.56%
160632.SZ,酒LOF,鹏华基金,股票型,20150429,1,0.22,中证酒指数收益率*95%+商业银行活期存款利率(税后)*5%,被动指数型,E,张羽翔,37.38,20220930,,,,-10.66%,5.72%,48.73%,-23.73%,83.70%,117.96%,-3.44%,-10.87%,269.61%
512200.SH,房地产ETF,南方基金,股票型,20170825,0.5,0.1,中证全指房地产指数收益率,被动指数型,E,罗文杰,40.02,20220930,,,,,,-3.01%,-26.99%,29.44%,-6.54%,-6.05%,-10.87%,-28.26%
159605.SZ,中概互联ETF,广发基金,股票型,20211124,0.5,0.1,人民币计价的中证海外中国互联网30指数收益率,被动指数型,E,夏浩洋,33.01,20220930,,,,,,,,,,-9.58%,-10.89%,-19.43%
161125.SZ,标普500LOF,易方达基金,股票型,20161202,0.8,0.25,标普500指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,被动指数型,E,范冰,4.66,20220930,,,,,0.54%,9.43%,0.15%,30.77%,7.04%,23.26%,-10.95%,67.94%
512690.SH,酒ETF,鹏华基金,股票型,20190404,0.5,0.1,中证酒指数收益率,被动指数型,E,张羽翔,102.29,20220930,,,,,,,,19.12%,125.32%,-3.01%,-10.98%,131.73%
159607.SZ,中概互联网ETF,嘉实基金,股票型,20211124,0.5,0.1,中证海外中国互联网30指数收益率(经估值汇率调整),被动指数型,E,刘珈吟 田光远,6.55,20220930,,,,,,,,,,-9.00%,-11.02%,-19.03%
159933.SZ,国投金融地产ETF,国投瑞银基金,股票型,20130917,0.6,0.13,沪深300金融地产指数,被动指数型,E,殷瑞飞 赵建,1.49,20220930,,-6.01%,89.11%,-5.88%,-5.51%,22.90%,-16.43%,37.82%,14.57%,-4.50%,-11.07%,117.74%
161831.SZ,恒生国企LOF,银华基金,股票型,20140409,1,0.28,人民币/港币汇率*恒生中国企业指数收益率*95%+人民币活期存款收益率(税后)*5%,被动指数型,E,乐育涛 李宜璇,2,20220930,,,17.21%,-21.36%,3.49%,18.39%,-7.90%,14.68%,-5.86%,-26.07%,-11.13%,-27.07%
516670.SH,畜牧养殖ETF,招商基金,股票型,20210318,0.2,0.1,中证畜牧养殖指数收益率,被动指数型,E,刘重杰,4.39,20220930,,,,,,,,,,-5.91%,-11.17%,-16.42%
501303.SH,恒生中型股LOF,广发基金,股票型,20170921,0.5,0.1,人民币计价的恒生综合中型股指数收益率*95%+人民币活期存款收益率(税后)*5%,被动指数型,E,刘杰 姚曦,0.21,20220930,,,,,,0.48%,-19.39%,17.53%,13.36%,-11.62%,-11.20%,-16.44%
159789.SZ,饮料ETF,建信基金,股票型,20211125,0.5,0.1,中证饮料主题指数收益率,被动指数型,E,龚佳佳,0.58,20220930,,,,,,,,,,-2.66%,-11.30%,-13.66%
159867.SZ,畜牧ETF,鹏华基金,股票型,20210225,0.5,0.1,中证畜牧养殖指数收益率,被动指数型,E,陈龙,5.74,20220930,,,,,,,,,,-11.67%,-11.42%,-21.76%
513690.SH,恒生高股息ETF,博时基金,股票型,20210511,0.5,0.1,恒生港股通高股息率指数收益率(经估值汇率调整后),被动指数型,E,万琼,3.05,20220930,,,,,,,,,,-14.53%,-11.46%,-24.33%
159892.SZ,恒生医药ETF,华夏基金,股票型,20210929,0.5,0.15,恒生香港上市生物科技指数收益率(使用估值汇率折算),被动指数型,E,赵宗庭,1.58,20220930,,,,,,,,,,-20.35%,-11.51%,-29.52%
510270.SH,国企ETF,中银基金,股票型,20110616,0.5,0.1,上证国有企业100指数,被动指数型,E,赵建忠,0.11,20220930,11.69%,-13.34%,67.88%,-3.59%,-6.90%,16.22%,-19.81%,26.31%,14.12%,1.86%,-11.63%,76.35%
160638.SZ,带路LOF,鹏华基金,股票型,20150518,1,0.22,中证一带一路主题指数收益率*95%+商业银行活期存款利率(税后)*5%,被动指数型,E,罗英宇,3.3,20220930,,,,-40.43%,-10.17%,4.13%,-23.70%,23.07%,24.02%,30.63%,-11.67%,-25.14%
160922.SZ,恒生中小LOF,大成基金,股票型,20161202,1,0.25,恒生综合中小型股指数收益率*95%+人民币活期存款利率(税后)*5%,被动指数型,E,冉凌浩,0.07,20220930,,,,,0.20%,15.67%,-18.72%,12.27%,7.67%,-10.60%,-11.75%,-11.40%
512640.SH,金融地产ETF基金,嘉实基金,股票型,20140620,0.5,0.1,中证金融地产指数收益率,被动指数型,E,张钟玉,0.68,20220930,,,84.27%,-2.27%,-8.96%,17.40%,-19.48%,34.93%,5.91%,-7.89%,-11.87%,79.88%
161725.SZ,白酒基金LOF,招商基金,股票型,20150527,1,0.22,中证白酒指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,被动指数型,E,侯昊,609.75,20220930,,,,-11.53%,15.25%,74.91%,-23.75%,86.80%,113.34%,-2.37%,-11.92%,366.05%
513500.SH,标普500ETF,博时基金,股票型,20131205,0.6,0.25,"标普500指数(S&P 500 Index(NTR,Net total Return))(经估值汇率调整,以人民币计价)",被动指数型,E,万琼,71.37,20220930,,0.60%,13.38%,6.95%,17.58%,13.01%,-1.18%,32.75%,9.53%,24.32%,-11.94%,152.86%
516970.SH,基建50ETF,广发基金,股票型,20210623,0.5,0.1,中证基建工程指数收益率,被动指数型,E,霍华明,89,20220930,,,,,,,,,,21.07%,-12.22%,6.28%
516760.SH,养殖ETF,平安基金,股票型,20210304,0.5,0.1,中证畜牧养殖指数收益率,被动指数型,E,刘洁倩,1.62,20220930,,,,,,,,,,-6.40%,-12.22%,-17.84%
159707.SZ,地产ETF,华宝基金,股票型,20211104,0.5,0.1,中证800地产指数收益率,被动指数型,E,蒋俊阳,1.17,20220930,,,,,,,,,,4.33%,-12.24%,-8.44%
515680.SH,嘉实央企创新ETF,嘉实基金,股票型,20190920,0.15,0.05,中证央企创新驱动指数收益率,被动指数型,E,刘珈吟,14.64,20220930,,,,,,,,2.84%,11.93%,28.12%,-12.32%,29.31%
165525.SZ,基建工程LOF,中信保诚基金,股票型,20160727,1,0.22,中证基建工程指数收益率*95%+金融同业存款利率*5%,被动指数型,E,黄稚,10.82,20220930,,,,,20.00%,-8.04%,-30.57%,-3.54%,-8.83%,22.27%,-12.36%,-27.74%
510210.SH,上证指数ETF,富国基金,股票型,20110130,0.5,0.1,上证综合指数,被动指数型,E,方旻 王保合,9.02,20220930,6.02%,-3.73%,56.73%,8.52%,-9.69%,8.73%,-21.44%,31.25%,23.45%,5.45%,-12.38%,100.62%
159758.SZ,红利50ETF,华夏基金,股票型,20211220,0.5,0.1,中证红利质量指数收益率,被动指数型,E,张弘弢,1.69,20220930,,,,,,,,,,0.14%,-12.40%,-12.28%
165521.SZ,金融LOF,中信保诚基金,股票型,20131220,1,0.22,中证800金融价格指数收益率*95%+金融同业存款利率*5%,被动指数型,E,HAN YILING,1.43,20220930,,0.20%,85.89%,-11.88%,-5.93%,14.56%,-16.66%,33.50%,8.72%,-3.74%,-12.41%,80.38%
513060.SH,恒生医疗ETF,博时基金,股票型,20210318,0.5,0.15,恒生医疗保健指数收益率(经汇率调整后),被动指数型,E,万琼,44,20220930,,,,,,,,,,-30.99%,-12.42%,-39.56%
159974.SZ,央企创新ETF,富国基金,股票型,20190920,0.15,0.05,中证央企创新驱动指数收益率,被动指数型,E,王乐乐,4.89,20220930,,,,,,,,-8.18%,16.89%,33.07%,-12.45%,25.04%
512600.SH,必选消费ETF,嘉实基金,股票型,20140613,0.5,0.1,中证主要消费指数收益率,被动指数型,E,刘珈吟 王紫菡,6.48,20220930,,,19.95%,23.97%,2.20%,55.77%,-23.62%,63.97%,75.23%,-4.40%,-12.46%,335.85%
513030.SH,德国ETF,华安基金,股票型,20140808,0.8,0.2,德国DAX指数(DAX Index)收益率(经汇率调整后的总收益指数收益率),被动指数型,E,倪斌,5.54,20220930,,,-4.40%,-4.71%,7.46%,17.16%,-19.60%,21.67%,2.85%,1.99%,-12.48%,3.10%
561120.SH,家电ETF,富国基金,股票型,20220125,0.5,0.1,中证全指家用电器指数收益率,被动指数型,E,牛志冬,1.27,20220930,,,,,,,,,,,-12.58%,-12.58%
159940.SZ,金融地产ETF,广发基金,股票型,20150323,0.5,0.1,中证全指金融地产指数,被动指数型,E,夏浩洋,18.87,20220930,,,,-14.52%,-7.58%,22.09%,-18.48%,37.80%,4.24%,-7.22%,-12.71%,-8.53%
159865.SZ,养殖ETF,国泰基金,股票型,20210301,0.5,0.1,中证畜牧养殖指数收益率,被动指数型,E,梁杏,36.11,20220930,,,,,,,,,,-10.29%,-12.73%,-21.71%
515900.SH,央企创新驱动ETF,博时基金,股票型,20190920,0.15,0.05,中证央企创新驱动指数收益率,被动指数型,E,杨振建 赵云阳,36.57,20220930,,,,,,,,-5.90%,11.25%,28.43%,-12.73%,17.33%
159931.SZ,金融ETF,汇添富基金,股票型,20130823,0.5,0.1,中证金融地产指数,被动指数型,E,过蓓蓓,0.59,20220930,,-11.40%,88.18%,-2.82%,-10.22%,16.36%,-20.08%,32.83%,2.09%,-10.02%,-12.87%,44.58%
515600.SH,央企创新ETF,广发基金,股票型,20190920,0.15,0.05,中证央企创新驱动指数收益率,被动指数型,E,陆志明,14.84,20220930,,,,,,,,-7.22%,11.58%,29.95%,-12.97%,17.07%
513000.SH,日经225ETF易方达,易方达基金,股票型,20190612,0.2,0.05,日经225指数收益率(使用估值汇率折算),被动指数型,E,余海燕 范冰,0.58,20220930,,,,,,,,11.99%,14.64%,-7.03%,-12.99%,3.86%
510810.SH,上海国企ETF,汇添富基金,股票型,20160728,0.45,0.1,中证上海国企指数,被动指数型,E,吴振翔,63.53,20220930,,,,,-2.00%,1.78%,-20.79%,21.53%,-0.40%,-3.19%,-13.05%,-19.49%
513520.SH,日经ETF,华夏基金,股票型,20190612,0.2,0.05,日经225指数收益率(经汇率调整后),被动指数型,E,赵宗庭,0.56,20220930,,,,,,,,11.63%,15.01%,-7.86%,-13.10%,2.80%
513880.SH,日经225ETF,华安基金,股票型,20190612,0.2,0.05,日经225指数收益率(经汇率调整后),被动指数型,E,倪斌,0.49,20220930,,,,,,,,9.83%,13.01%,-7.65%,-13.16%,-0.46%
159830.SZ,上海金ETF,天弘基金,商品型,20210706,0.5,0.1,上海黄金交易所上海金集中定价合约午盘基准价收益率,黄金现货合约,E,沙川 陈瑶,0.51,20220930,,,,,,,,,,-2.39%,7.59%,5.01%
159843.SZ,食品饮料ETF,招商基金,股票型,20210125,0.5,0.1,国证食品饮料行业指数收益率,被动指数型,E,侯昊 刘重杰,2.55,20220930,,,,,,,,,,-4.44%,-13.16%,-17.02%
159822.SZ,新经济ETF,银华基金,股票型,20200929,0.25,0.1,标普中国新经济行业(A股上限)指数收益率,被动指数型,E,李宜璇 马君,2.06,20220930,,,,,,,,,6.94%,-29.20%,-13.18%,-34.27%
515110.SH,一带一路国企ETF,易方达基金,股票型,20191106,0.15,0.05,中证国企一带一路指数收益率,被动指数型,E,刘树荣,3.6,20220930,,,,,,,,0.95%,12.82%,16.35%,-13.19%,15.03%
515760.SH,浙江国资ETF,华夏基金,股票型,20200917,0.45,0.05,中证浙江国资创新发展指数收益率,被动指数型,E,余昊,2.04,20220930,,,,,,,,,5.24%,14.37%,-13.28%,4.38%
159862.SZ,食品ETF,银华基金,股票型,20211026,0.5,0.1,中证细分食品饮料产业主题指数收益率,被动指数型,E,李宜璇 王帅,0.59,20220930,,,,,,,,,,2.88%,-13.38%,-10.89%
161123.SZ,并购重组LOF,易方达基金,股票型,20150603,1,0.22,中证万得并购重组指数收益率*95%+活期存款利率(税后)*5%,被动指数型,E,刘树荣,4.34,20220930,,,,-30.35%,-20.13%,-12.15%,-37.09%,26.01%,26.98%,11.03%,-13.51%,-52.75%
159866.SZ,日经ETF,工银瑞信基金,股票型,20210324,0.2,0.05,日经225指数收益率(经汇率调整后),被动指数型,E,邓皓友,0.68,20220930,,,,,,,,,,-9.08%,-13.54%,-21.39%
512260.SH,中证500低波ETF,华安基金,股票型,20181130,0.5,0.1,中证500行业中性低波动指数收益率,被动指数型,E,苏卿云,1.07,20220930,,,,,,,-0.73%,20.12%,13.97%,20.94%,-13.63%,41.95%
159611.SZ,电力ETF,广发基金,股票型,20211229,0.5,0.1,中证全指电力公用事业指数收益率,被动指数型,E,陆志明,16.62,20220930,,,,,,,,,,0.22%,-13.66%,-13.47%
159928.SZ,消费ETF,汇添富基金,股票型,20130823,0.5,0.1,中证主要消费指数,被动指数型,E,过蓓蓓,103.53,20220930,,-0.76%,15.94%,24.58%,2.16%,59.52%,-22.21%,66.29%,72.58%,-7.48%,-13.68%,316.56%
159965.SZ,央视50ETF,中融基金,股票型,20190319,0.5,0.1,央视财经50指数收益率,被动指数型,E,赵菲 陈薪羽,0.96,20220930,,,,,,,,12.76%,34.91%,-2.69%,-13.75%,27.67%
515710.SH,食品ETF,华宝基金,股票型,20201224,0.5,0.1,中证细分食品饮料产业主题指数收益率,被动指数型,E,蒋俊阳,9.99,20220930,,,,,,,,,1.39%,-10.15%,-13.75%,-21.43%
160925.SZ,沪深港300LOF,大成基金,股票型,20190320,0.5,0.1,中华交易服务沪深港300指数(人民币)收益率*95%+人民币活期存款利率(税后)*5%,被动指数型,E,冉凌浩,0.26,20220930,,,,,,,,5.47%,25.23%,-8.71%,-13.81%,3.93%
159990.SZ,小盘价值ETF,银华基金,股票型,20191206,0.5,0.1,巨潮小盘价值指数,被动指数型,E,张亦驰 谭跃峰,0.8,20220930,,,,,,,,0.16%,12.06%,22.91%,-13.92%,18.75%
501050.SH,50AHLOF,华夏基金,股票型,20161027,0.5,0.1,上证50AH优选指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,E,华龙,22.48,20220930,,,,,-3.40%,24.43%,-12.81%,31.87%,18.45%,-5.99%,-14.04%,32.30%
515170.SH,食品饮料ETF,华夏基金,股票型,20201230,0.5,0.1,中证细分食品饮料产业主题指数收益率,被动指数型,E,徐猛,40.35,20220930,,,,,,,,,0.03%,-12.06%,-14.10%,-24.43%
167302.SZ,大湾区LOF,方正富邦基金,股票型,20190926,0.75,0.15,恒生沪深港通大湾区综合指数收益率*95%+人民币银行活期存款利率(税后)*5%,被动指数型,E,于润泽 吴昊,0.06,20220930,,,,,,,,2.91%,18.48%,-13.98%,-14.29%,-10.10%
160222.SZ,食品LOF,国泰基金,股票型,20141023,1,0.2,国证食品饮料行业指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,E,梁杏,60.76,20220930,,,11.63%,19.90%,5.85%,57.88%,-19.13%,67.33%,88.37%,-6.65%,-14.31%,356.14%
516900.SH,食品50ETF,华安基金,股票型,20210416,0.5,0.1,中证申万食品饮料指数收益率,被动指数型,E,倪斌 刘璇子,0.53,20220930,,,,,,,,,,-4.00%,-14.35%,-17.78%
159768.SZ,房地产ETF,银华基金,股票型,20220127,0.5,0.1,中证内地地产主题指数收益率,被动指数型,E,张凯,1.78,20220930,,,,,,,,,,,-14.40%,-14.40%
159736.SZ,饮食ETF,天弘基金,股票型,20210909,0.5,0.1,中证食品饮料指数收益率,被动指数型,E,沙川,72.88,20220930,,,,,,,,,,10.32%,-14.52%,-5.70%
515150.SH,一带一路ETF,富国基金,股票型,20191106,0.15,0.05,中证国企一带一路指数收益率,被动指数型,E,王保合,5.83,20220930,,,,,,,,2.36%,11.48%,14.40%,-14.53%,11.57%
517010.SH,沪港深500ETF指数,易方达基金,股票型,20210803,0.15,0.05,中证沪港深500指数收益率,被动指数型,E,成曦,0.42,20220930,,,,,,,,,,-2.53%,-14.57%,-16.73%
517080.SH,沪港深500ETF基金,汇添富基金,股票型,20210201,0.15,0.05,中证沪港深500指数收益率,被动指数型,E,董瑾,4.98,20220930,,,,,,,,,,-12.75%,-14.60%,-25.49%
159978.SZ,大湾区ETF,建信基金,股票型,20200306,0.3,0.1,中证沪港深粤港澳大湾区发展主题指数,被动指数型,E,龚佳佳,0.28,20220930,,,,,,,,,30.30%,-11.28%,-14.69%,-1.38%
512150.SH,A50ETF,汇安基金,股票型,20181221,0.5,0.1,富时中国A50指数收益率,被动指数型,E,朱晨歌,0.78,20220930,,,,,,,-0.58%,34.34%,37.70%,-3.99%,-14.71%,50.54%
517000.SH,沪港深500ETF,银华基金,股票型,20210204,0.5,0.1,中证沪港深500指数收益率,被动指数型,E,李宜璇 王帅,4.99,20220930,,,,,,,,,,-13.05%,-14.72%,-25.85%
512590.SH,高股息ETF,浦银安盛基金,股票型,20190129,0.5,0.1,中证高股息精选指数收益率,被动指数型,E,陈士俊 高钢杰,0.45,20220930,,,,,,,,5.96%,27.40%,22.17%,-14.83%,40.47%
517550.SH,消费ETF沪港深,招商基金,股票型,20220120,0.5,0.1,中证沪港深消费龙头指数(人民币)收益率,被动指数型,E,许荣漫,0.3,20220930,,,,,,,,,,,-15.01%,-15.01%
512550.SH,A50ETF基金,嘉实基金,股票型,20170703,0.5,0.1,富时中国A50指数收益率,被动指数型,E,刘珈吟,2.77,20220930,,,,,,11.15%,-19.76%,45.67%,36.10%,-8.75%,-15.03%,37.14%
501021.SH,香港中小LOF,华宝基金,股票型,20160624,1,0.25,经人民币汇率调整的标普香港上市中国中小盘指数收益率*95%+人民币活期存款利率(税后)*5%,被动指数型,E,周晶 杨洋,4.19,20220930,,,,,6.02%,34.36%,-16.66%,30.42%,13.96%,-12.95%,-15.03%,28.80%
515510.SH,500成长ETF,嘉实基金,股票型,20200316,0.5,0.1,中证500成长估值指数收益率,被动指数型,E,王紫菡,0.13,20220930,,,,,,,,,33.18%,18.71%,-15.05%,34.30%
159959.SZ,央企ETF,银华基金,股票型,20181022,0.15,0.05,中证央企结构调整指数收益率,被动指数型,E,周大鹏,21.74,20220930,,,,,,,-3.53%,9.02%,15.81%,19.32%,-15.06%,23.45%
510630.SH,消费30ETF,华夏基金,股票型,20130328,0.5,0.1,上证主要消费行业指数,被动指数型,E,司帆,4.22,20220930,,7.83%,15.13%,26.77%,2.48%,46.60%,-17.31%,53.59%,95.12%,-3.66%,-15.06%,379.48%
515990.SH,国企一带一路ETF,汇添富基金,股票型,20191106,0.15,0.05,中证国企一带一路指数收益率,被动指数型,E,董瑾,0.93,20220930,,,,,,,,2.49%,14.81%,15.42%,-15.23%,15.13%
517100.SH,AH500ETF,富国基金,股票型,20210209,0.5,0.1,中证沪港深500指数收益率,被动指数型,E,张圣贤,3.41,20220930,,,,,,,,,,-12.43%,-15.23%,-25.77%
512960.SH,央企结构调整ETF,博时基金,股票型,20181019,0.15,0.05,中证央企结构调整指数收益率,被动指数型,E,赵云阳,50.74,20220930,,,,,,,-8.51%,9.44%,15.72%,17.55%,-15.36%,15.28%
512950.SH,央企改革ETF,华夏基金,股票型,20181019,0.15,0.05,中证央企结构调整指数收益率,被动指数型,E,荣膺,47.12,20220930,,,,,,,-7.77%,8.96%,15.58%,17.43%,-15.39%,15.41%
515590.SH,500等权ETF,前海开源基金,股票型,20191114,0.15,0.05,中证500等权重指数,被动指数型,E,梁溥森,0.35,20220930,,,,,,,,5.23%,29.42%,21.10%,-15.53%,39.31%
513590.SH,香港消费ETF,鹏华基金,股票型,20210803,0.5,0.1,中证港股通消费主题指数收益率,被动指数型,E,张羽翔,0.52,20220930,,,,,,,,,,-11.64%,-15.57%,-25.40%
510130.SH,中盘ETF,易方达基金,股票型,20100329,0.5,0.1,上证中盘指数,被动指数型,E,刘树荣,2.05,20220930,3.95%,3.76%,53.94%,11.44%,-12.96%,14.99%,-21.94%,29.61%,36.22%,10.16%,-15.59%,137.45%
513050.SH,中概互联网ETF,易方达基金,股票型,20170104,0.6,0.25,中证海外中国互联网50指数,被动指数型,E,余海燕 范冰,317.38,20220930,,,,,,49.81%,-29.39%,32.37%,46.22%,-41.17%,-15.70%,2.40%
159792.SZ,港股通互联网ETF,富国基金,股票型,20210915,0.5,0.1,中证港股通互联网指数收益率,被动指数型,E,蔡卡尔,18.08,20220930,,,,,,,,,,-15.44%,-15.73%,-28.74%
501067.SH,富时AH50LOF,招商基金,股票型,20181203,0.8,0.15,富时中国A-H50指数收益率*95%+同期银行活期存款利率(税后)*5%,被动指数型,E,许荣漫,0.16,20220930,,,,,,,0.10%,29.28%,17.59%,-9.10%,-15.81%,16.45%
