ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee
159880.SZ,有色ETF基金,鹏华基金,20210308,股票型,被动指数型,国证有色金属行业指数收益率,0.5,0.1
517060.SH,沪港深ETF500,华宝基金,20210305,股票型,被动指数型,中证沪港深500指数收益率,0.5,0.1
516500.SH,生物科技ETF,华夏基金,20210304,股票型,被动指数型,中证生物科技主题指数收益率,0.5,0.1
159851.SZ,金融科技ETF,华宝基金,20210304,股票型,被动指数型,中证金融科技主题指数收益率,0.5,0.1
516760.SH,养殖ETF,平安基金,20210304,股票型,被动指数型,中证畜牧养殖指数收益率,0.5,0.1
159842.SZ,券商ETF,银华基金,20210303,股票型,被动指数型,中证全指证券公司指数收益率,0.5,0.1
516220.SH,化工龙头ETF,国泰基金,20210302,股票型,被动指数型,中证细分化工产业主题指数收益率,0.5,0.1
159865.SZ,养殖ETF,国泰基金,20210301,股票型,被动指数型,中证畜牧养殖指数收益率,0.5,0.1
516120.SH,化工50ETF,富国基金,20210301,股票型,被动指数型,中证细分化工产业主题指数收益率,0.5,0.1
516020.SH,化工ETF,华宝基金,20210226,股票型,被动指数型,中证细分化工产业主题指数收益率,0.5,0.1
516780.SH,稀土ETF,华泰柏瑞基金,20210226,股票型,被动指数型,中证稀土产业指数收益率,0.5,0.1
159869.SZ,游戏ETF,华夏基金,20210225,股票型,被动指数型,中证动漫游戏指数收益率,0.5,0.1
516770.SH,游戏动漫ETF,华泰柏瑞基金,20210225,股票型,被动指数型,中证动漫游戏指数收益率,0.5,0.1
159867.SZ,畜牧ETF,鹏华基金,20210225,股票型,被动指数型,中证畜牧养殖指数收益率,0.5,0.1
516010.SH,游戏ETF,国泰基金,20210225,股票型,被动指数型,中证动漫游戏指数收益率,0.5,0.1
159870.SZ,化工ETF,鹏华基金,20210223,股票型,被动指数型,中证细分化工产业主题指数收益率,0.5,0.1
159863.SZ,光伏ETF基金,鹏华基金,20210222,股票型,被动指数型,中证光伏产业指数收益率,0.5,0.1
516680.SH,有色ETF基金,建信基金,20210218,股票型,被动指数型,中证细分有色金属产业主题指数收益率,0.5,0.1
516180.SH,光伏ETF平安,平安基金,20210209,股票型,被动指数型,中证光伏产业指数收益率,0.5,0.1
517100.SH,沪深港500ETF,富国基金,20210209,股票型,被动指数型,中证沪港深500指数收益率,0.5,0.1
159848.SZ,证券ETF基金,国联安基金,20210209,股票型,被动指数型,中证全指证券公司指数收益率,0.5,0.05
516060.SH,创新药产业ETF,工银瑞信基金,20210209,股票型,被动指数型,中证创新药产业指数收益率,0.45,0.07
516520.SH,智能驾驶ETF,华泰柏瑞基金,20210209,股票型,被动指数型,中证智能汽车主题指数收益率,0.5,0.1
159855.SZ,影视ETF,银华基金,20210209,股票型,被动指数型,中证影视主题指数收益率,0.5,0.1
516600.SH,消费服务ETF,工银瑞信基金,20210209,股票型,被动指数型,中证消费服务领先指数收益率,0.45,0.07
516000.SH,大数据50ETF,华夏基金,20210209,股票型,被动指数型,中证大数据产业指数收益率,0.5,0.1
159849.SZ,生物科技ETF招商,招商基金,20210208,股票型,被动指数型,中证生物科技主题指数收益率,0.5,0.1
159857.SZ,光伏ETF,天弘基金,20210204,股票型,被动指数型,中证光伏产业指数收益率,0.5,0.1
517300.SH,沪港深300ETF,国寿安保基金,20210204,股票型,被动指数型,中证沪港深300指数,0.5,0.1
517000.SH,沪港深500ETF,银华基金,20210204,股票型,被动指数型,中证沪港深500指数收益率,0.5,0.1
516660.SH,新能汽车ETF,华安基金,20210203,股票型,被动指数型,中证新能源汽车指数收益率,0.5,0.1
515230.SH,软件ETF,国泰基金,20210203,股票型,被动指数型,中证全指软件指数收益率,0.5,0.1
516080.SH,创新药ETF易方达,易方达基金,20210203,股票型,被动指数型,中证创新药产业指数收益率,0.15,0.05
159850.SZ,恒生国企ETF,华夏基金,20210201,股票型,被动指数型,恒生中国企业指数收益率(使用估值汇率折算),0.5,0.15
517080.SH,沪港深500ETF基金,汇添富基金,20210201,股票型,被动指数型,中证沪港深500指数收益率,0.15,0.05
159839.SZ,生物药ETF,汇添富基金,20210201,股票型,被动指数型,国证生物医药指数收益率,0.5,0.1
159852.SZ,软件ETF,嘉实基金,20210129,股票型,被动指数型,中证软件服务指数收益率,0.5,0.1
516800.SH,智能制造ETF,华宝基金,20210129,股票型,被动指数型,中证智能制造主题指数收益率,0.5,0.1
159841.SZ,证券ETF,天弘基金,20210128,股票型,被动指数型,中证全指证券公司指数收益率,0.5,0.1
513330.SH,恒生互联网ETF,华夏基金,20210126,股票型,被动指数型,恒生互联网科技业指数收益率(使用估值汇率折算),0.5,0.15
159843.SZ,食品饮料ETF,招商基金,20210125,股票型,被动指数型,国证食品饮料行业指数收益率,0.5,0.1
517050.SH,互联网50ETF,华泰柏瑞基金,20210125,股票型,被动指数型,中证沪港深互联网指数收益率,0.5,0.1
517200.SH,互联网ETF,嘉实基金,20210125,股票型,被动指数型,中证沪港深互联网指数,0.5,0.1
159856.SZ,互联网龙头ETF,工银瑞信基金,20210122,股票型,被动指数型,中证沪港深互联网指数收益率,0.45,0.07
516160.SH,新能源ETF,南方基金,20210122,股票型,被动指数型,中证新能源指数收益率,0.15,0.05
515910.SH,质量ETF,中金基金,20210121,股票型,被动指数型,MSCI中国A股国际质量指数收益率,0.3,0.05
516050.SH,科技龙头ETF,工银瑞信基金,20210121,股票型,被动指数型,中证科技龙头指数收益率,0.45,0.07
159837.SZ,生物科技ETF,易方达基金,20210114,股票型,被动指数型,中证生物科技主题指数收益率,0.15,0.05
163418.SZ,兴全合兴,兴证全球基金,20210112,混合型,混合型,沪深300指数收益率*60%+恒生指数收益率(使用估值汇率折算)*20%+中债综合(全价)指数收益率*20%,1.5,0.25
515400.SH,大数据ETF,富国基金,20210107,股票型,被动指数型,中证大数据产业指数收益率,0.5,0.1
516880.SH,光伏50ETF,银华基金,20210105,股票型,被动指数型,中证光伏产业指数收益率,0.5,0.1
515170.SH,食品饮料ETF,华夏基金,20201230,股票型,被动指数型,中证细分食品饮料产业主题指数收益率,0.5,0.1
515920.SH,智能消费ETF,博时基金,20201230,股票型,被动指数型,中证智能消费主题指数,0.5,0.1
513550.SH,港股通50ETF,华泰柏瑞基金,20201230,股票型,被动指数型,中证港股通50指数收益率(使用估值汇率折算),0.5,0.1
159828.SZ,医疗ETF,国泰基金,20201224,股票型,被动指数型,中证医疗指数收益率,0.5,0.1
515250.SH,智能汽车ETF,富国基金,20201224,股票型,被动指数型,中证智能汽车主题指数收益率,0.5,0.1
515710.SH,食品ETF,华宝基金,20201224,股票型,被动指数型,中证细分食品饮料产业主题指数收益率,0.5,0.1
515290.SH,银行ETF天弘,天弘基金,20201211,股票型,被动指数型,中证银行指数收益率,0.5,0.1
159825.SZ,农业ETF,富国基金,20201210,股票型,被动指数型,中证农业主题指数收益率,0.5,0.1
159827.SZ,农业50ETF,银华基金,20201210,股票型,被动指数型,中证农业主题指数,0.5,0.1
159824.SZ,新能车ETF,博时基金,20201210,股票型,被动指数型,中证新能源汽车指数收益率,0.5,0.1
515790.SH,光伏ETF,华泰柏瑞基金,20201207,股票型,被动指数型,中证光伏产业指数收益率,0.5,0.1
515120.SH,创新药ETF,广发基金,20201203,股票型,被动指数型,中证创新药产业指数,0.5,0.1
515320.SH,电子50ETF,华安基金,20201125,股票型,被动指数型,中证电子50指数收益率,0.5,0.1
510860.SH,兴业上证50ETF,兴业基金,20201113,股票型,被动指数型,上证50指数收益率,0.5,0.1
513300.SH,纳斯达克ETF,华夏基金,20201022,股票型,被动指数型,估值汇率调整后的纳斯达克100指数收益,0.6,0.2
501206.SH,添富创新未来,汇添富基金,20201013,混合型,混合型,中证800指数收益率*55%+恒生指数收益率(使用估值汇率折算)*25%+中债综合指数收益率*20%,1.5,0.2
501207.SH,华夏创新未来,华夏基金,20201013,混合型,混合型,中证800指数收益率*70%+上证国债指数收益率*20%+经汇率调整的恒生指数收益率*10%,1.5,0.2
501208.SH,中欧创新未来,中欧基金,20201009,混合型,混合型,中证800指数收益率*70%+银行活期存款利率(税后)*20%+恒生指数收益率*10%,1.5,0.2
501205.SH,鹏华创新未来,鹏华基金,20200930,混合型,混合型,中证800指数收益率*70%+中证综合债指数收益率*20%+恒生指数收益率*10%(经汇率估值调整),1.5,0.2
501203.SH,易方达创新未来,易方达基金,20200929,混合型,混合型,中证800指数收益率*65%+中债总指数收益率*20%+中证港股通综合指数收益率*15%,1.5,0.2
159821.SZ,BOCI创业板ETF,中银证券,20200929,股票型,被动指数型,创业板指数收益率,0.15,0.05
159822.SZ,新经济ETF,银华基金,20200929,股票型,被动指数型,标普中国新经济行业(A股上限)指数收益率,0.25,0.1
588050.SH,科创ETF,工银瑞信基金,20200928,股票型,被动指数型,上证科创板50成份指数收益率,0.5,0.1
588000.SH,科创50ETF,华夏基金,20200928,股票型,被动指数型,上证科创板50成份指数收益率,0.5,0.1
588090.SH,科创板ETF,华泰柏瑞基金,20200928,股票型,被动指数型,上证科创板50成份指数收益率,0.5,0.1
588080.SH,科创板50ETF,易方达基金,20200928,股票型,被动指数型,上证科创板50成份指数收益率,0.5,0.1
159823.SZ,H股ETF基金,嘉实基金,20200924,股票型,被动指数型,恒生中国企业指数收益率(使用估值汇率折算),0.15,0.05
162720.SZ,广发创业板定开,广发基金,20200924,混合型,混合型,创业板指数收益率*80%+中债综合财富(总值)指数收益率*20%,1.5,0.25
515530.SH,泰康中证500ETF,泰康资产,20200918,股票型,被动指数型,中证500指数收益率,0.4,0.05
515760.SH,浙江国资ETF,华夏基金,20200917,股票型,被动指数型,中证浙江国资创新发展指数收益率,0.45,0.05
510370.SH,兴业沪深300ETF,兴业基金,20200911,股票型,被动指数型,沪深300指数收益率,0.5,0.1
160529.SZ,创业板博时定开,博时基金,20200903,混合型,混合型,创业板综合指数收益率*60%+中债综合财富(总值)指数收益率*30%+中证港股通综合指数(人民币)收益率*10%,1.5,0.25
160143.SZ,创业板定开南方,南方基金,20200901,混合型,混合型,创业板指数收益率*60%+中债总指数收益率*30%+中证港股通综合指数收益率*10%,1.5,0.25
518890.SH,中银上海金ETF,中银基金,20200828,商品型,黄金现货合约,上海黄金交易所上海金集中定价合约(合约代码:SHAU)午盘基准价格收益率,0.5,0.1
502056.SH,医疗基金LOF,广发基金,20200826,股票型,被动指数型,中证医疗指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.15
510760.SH,上证综指ETF,国泰基金,20200821,股票型,被动指数型,上证综合指数收益率,0.5,0.1
168207.SZ,创业定开,中融基金,20200821,混合型,混合型,创业板创新指数收益率*70%+中债综合财富指数收益率*25%+恒生指数收益率*5%,1.5,0.25
161914.SZ,创业板2年定开,万家基金,20200814,混合型,混合型,创业板综合指数收益率*80%+中债综合指数收益率*20%,1.5,0.25
515500.SH,中证长三角领先,海富通基金,20200813,股票型,被动指数型,中证长三角领先指数收益率,0.15,0.05
159820.SZ,中证500ETF天弘,天弘基金,20200807,股票型,被动指数型,中证500指数收益率,0.5,0.1
161121.SZ,银行LOF易方达,易方达基金,20200807,股票型,被动指数型,中证银行指数收益率*95%+活期存款利率(税后)*5%,0.5,0.1
518860.SH,黄金ETFAU,建信基金,20200805,商品型,黄金现货合约,上海黄金交易所上海金集中定价合约(合约代码:SHAU)的午盘基准价的收益率,0.5,0.1
159808.SZ,创业板ETF融通,融通基金,20200805,股票型,被动指数型,创业板指数收益率,0.3,0.1
513990.SH,港股通ETF,招商基金,20200803,股票型,被动指数型,上证港股通指数收益率,0.2,0.05
506001.SH,万家科创板,万家基金,20200803,混合型,混合型,中国战略新兴产业成份指数收益率*75%+中债综合指数收益率*25%,1.5,0.25
511360.SH,短融ETF,海富通基金,20200803,债券型,被动指数型,中证短融指数收益率,0.15,0.05
159815.SZ,浙江100ETF,招商基金,20200803,股票型,被动指数型,中证浙江100指数收益率,0.3,0.1
159816.SZ,0-4地债ETF,鹏华基金,20200730,债券型,被动指数型,中证0-4年期地方政府债指数收益率,0.15,0.05
506005.SH,科创板博时,博时基金,20200729,混合型,混合型,中国战略新兴产业成份指数收益率*60%+中债综合财富(总值)指数收益率*30%+中证港股通综合指数(人民币)收益率*10%,1.5,0.25
506003.SH,富国科创板,富国基金,20200729,混合型,混合型,中国战略新兴产业成份指数收益率*70%+中债综合全价指数收益率*20%+恒生港股通指数收益率(使用估值汇率折算)*10%,1.5,0.25
506002.SH,易方达科创板,易方达基金,20200728,混合型,混合型,中国战略新兴产业成份指数收益率*65%+中债总指数收益率*25%+中证港股通综合指数收益率*10%,1.5,0.25
506006.SH,汇添富科创板,汇添富基金,20200728,混合型,混合型,中国战略新兴产业成份指数收益率*70%+中债综合财富指数收益率*20%+恒生指数收益率(使用估值汇率折算)*10%,1.5,0.25
506000.SH,科创板基金,南方基金,20200728,混合型,混合型,中国战略新兴产业成份指数收益率*65%+中债总指数收益率*30%+中证港股通综合指数(人民币)收益率*5%,1.5,0.25
159819.SZ,人工智能ETF,易方达基金,20200727,股票型,被动指数型,中证人工智能主题指数收益率,0.15,0.05
512350.SH,福建ETF,兴业基金,20200727,股票型,被动指数型,中证福建50指数收益率,0.5,0.1
160325.SZ,华夏创业板定开,华夏基金,20200724,混合型,混合型,创业板指数收益率*70%+银行活期存款利率(税后)*20%+恒生指数收益率(经汇率调整)*10%,1.5,0.25
501201.SH,科创红土,红土创新基金,20200723,混合型,灵活配置型,中国战略新兴产业成分指数收益率*50%+中证全债指数收益率*50%,1.5,0.25
515260.SH,电子ETF,华宝基金,20200717,股票型,被动指数型,中证电子50指数收益率,0.5,0.1
501202.SH,科创华泰,华泰证券资管,20200717,混合型,灵活配置型,中国战略新兴产业成份指数收益率*60%+中债综合指数收益率*40%,1.2,0.2
160926.SZ,创业板定开,大成基金,20200716,混合型,混合型,创业板综合指数收益率*60%+中债综合全价指数收益率*30%+恒生综合指数收益率*10%,1.5,0.25
515610.SH,中银中证800ETF,中银基金,20200716,股票型,被动指数型,中证800指数收益率,0.45,0.05
166027.SZ,中欧创业定开,中欧基金,20200716,混合型,混合型,创业板指数收益率*70%+中证短债指数收益率*20%+中证港股通指数收益率*10%,1.5,0.25
161040.SZ,创业富国定开,富国基金,20200714,混合型,混合型,创业板指数收益率*55%+中债综合全价指数收益率*40%+恒生指数收益率(使用估值汇率折算)*5%,1.5,0.25
159999.SZ,永赢中证500ETF,永赢基金,20200714,股票型,被动指数型,中证500指数收益率,0.15,0.05
