ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,all
159986.SZ,消费100ETF,弘毅远方基金,20191219,股票型,被动指数型,国证消费100指数收益率,0.3,0.1,1,20210930,,,,,,,,0.0133,0.511990526,-0.058808172,0.442
501090.SH,消费龙头LOF,华宝基金,20191219,股票型,被动指数型,中证消费龙头指数收益率*95%+人民币银行活期存款利率(税后)*5%,0.75,0.1,4.69,20210930,,,,,,,,0,0.6995,-0.100264784,0.5291
512730.SH,中证银行ETF,鹏华基金,20191219,股票型,被动指数型,中证银行指数收益率,0.3,0.1,2.91,20210930,,,,,,,,-0.0011,0.096506157,0.044280106,0.1438
159970.SZ,深100ETF工银,工银瑞信基金,20191219,股票型,被动指数型,深证100指数收益率,0.45,0.1,0.4,20210930,,,,,,,,0.00466544,0.462309373,-0.01238081,0.45094265
161837.SZ,银华大盘定开,银华基金,20191216,混合型,混合型,沪深300指数收益率*60%+恒生指数收益率(使用估值汇率调整)*20%+中证综合债指数收益率*20%,1.5,0.25,33.69,20210930,,,,,,,,0.0095,0.828330857,-0.063769843,0.728
159979.SZ,湾创100ETF,广发基金,20191216,股票型,被动指数型,同期粤港澳大湾区创新100指数收益率,0.3,0.1,0.14,20210930,,,,,,,,0.0003,0.315605318,-0.099696049,0.1848
159981.SZ,能源化工ETF,建信基金,20191213,商品型,能源化工期货型,易盛郑商所能源化工指数A收益率,0.5,0.1,2.98,20210930,,,,,,,,0.004,-0.008366534,0.443451185,0.4371
515390.SH,华安沪深300ETF,华安基金,20191213,股票型,被动指数型,沪深300指数收益率,0.15,0.05,2.76,20210930,,,,,,,,0.007,0.286097319,0.009883407,0.3079
515070.SH,人工智能AIETF,华夏基金,20191209,股票型,被动指数型,中证人工智能主题指数收益率,0.5,0.1,8.67,20210930,,,,,,,,-0.007596202,0.209890221,0.095063681,0.314842579
159990.SZ,小盘价值ETF,银华基金,20191206,股票型,被动指数型,巨潮小盘价值指数,0.5,0.1,1.18,20210930,,,,,,,,0.0016,0.120607029,0.229062723,0.3795
167506.SZ,安信深圳科技LOF,安信基金,20191206,股票型,被动指数型,中证深圳科技创新主题指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.1,1.24,20210930,,,,,,,,0.0136,0.419988161,-0.021121378,0.4089
515870.SH,先进制造ETF,嘉实基金,20191205,股票型,被动指数型,中证先进制造100策略指数收益率,0.5,0.1,0.62,20210930,,,,,,,,0.0254,0.274039399,0.110226577,0.4504
515330.SH,300ETF天弘,天弘基金,20191205,股票型,被动指数型,沪深300指数收益率,0.5,0.1,66.52,20210930,,,,,,,,0.016905586,0.306047054,-0.034539229,0.282254078
515310.SH,沪深300添富ETF,汇添富基金,20191204,股票型,被动指数型,沪深300指数收益率,0.15,0.05,2.08,20210930,,,,,,,,0.020444799,0.313917123,0.002900922,0.344669393
501089.SH,消费红利增强LOF,方正富邦基金,20191129,股票型,增强指数型,中证主要消费红利指数收益率*95%+人民币银行活期存款收益率(税后)*5%,1.2,0.2,0.19,20210930,,,,,,,,-0.0005,0.414407204,0.107519276,0.5657
159984.SZ,湾区100ETF,南方基金,20191129,股票型,被动指数型,粤港澳大湾区创新100指数,0.3,0.1,0.77,20210930,,,,,,,,0.0012,0.375848981,-0.089001815,0.2549
515080.SH,中证红利ETF,招商基金,20191128,股票型,被动指数型,中证红利指数收益率,0.2,0.1,8.34,20210930,,,,,,,,0.0617,0.21808217,0.225596461,0.58498772
515060.SH,房地产ETF基金,华夏基金,20191128,股票型,被动指数型,中证全指房地产指数收益率,0.5,0.1,1.36,20210930,,,,,,,,0.0014,-0.033353305,0.053202479,0.0195
515180.SH,红利ETF易方达,易方达基金,20191126,股票型,被动指数型,中证红利指数收益率,0.15,0.05,13.14,20210930,,,,,,,,0.018376111,0.133096303,0.200823589,0.385652202
515660.SH,国联安沪深300ETF,国联安基金,20191125,股票型,被动指数型,沪深300指数,0.3,0.05,6.81,20210930,,,,,,,,0.013367456,0.350447474,-0.013471804,0.350063364
159982.SZ,中证500ETF鹏华,鹏华基金,20191121,股票型,被动指数型,中证500指数收益率,0.15,0.05,4.75,20210930,,,,,,,,0.0083,0.336110285,0.251261876,0.6857
515750.SH,科技50ETF,富国基金,20191115,股票型,被动指数型,中证科技50策略指数收益率,0.5,0.1,8.74,20210930,,,,,,,,0.067429259,0.409569468,0.100033344,0.655127433
515550.SH,中融中证500ETF,中融基金,20191115,股票型,被动指数型,中证500指数收益率,0.3,0.1,0.28,20210930,,,,,,,,0.007972337,0.228606823,0.180873342,0.462395543
515590.SH,500等权ETF,前海开源基金,20191114,股票型,被动指数型,中证500等权重指数,0.15,0.05,0.38,20210930,,,,,,,,0.0523,0.294212677,0.21102871,0.6493
511060.SH,5年地方债ETF,海富通基金,20191107,债券型,被动指数型,上证5年期地方政府债指数收益率,0.15,0.05,5.68,20210930,,,,,,,,0.005062707,0.022750553,0.045647415,0.074850716
159975.SZ,深100ETF招商,招商基金,20191107,股票型,被动指数型,深证100指数(价格)收益率,0.2,0.1,1.31,20210930,,,,,,,,0.05971756,0.565301758,0.05945395,0.75739865
515990.SH,国企一带一路ETF,汇添富基金,20191106,股票型,被动指数型,中证国企一带一路指数收益率,0.15,0.05,5.87,20210930,,,,,,,,0.0249,0.148112011,0.154159939,0.3581
515110.SH,一带一路国企ETF,易方达基金,20191106,股票型,被动指数型,中证国企一带一路指数收益率,0.15,0.05,9.36,20210930,,,,,,,,0.0095,0.128182268,0.163491088,0.3251
166107.SZ,多因子LOF,信达澳银基金,20191106,混合型,混合型,中证500指数收益率*95%+银行活期存款利率(税后)*5%,1.5,0.25,0.04,20210930,,,,,,,,0.069906991,0.314918676,-0.000639795,0.405940594
515150.SH,一带一路ETF,富国基金,20191106,股票型,被动指数型,中证国企一带一路指数收益率,0.15,0.05,13.42,20210930,,,,,,,,0.0236,0.114790934,0.143983875,0.3054
162216.SZ,泰达500增强LOF,泰达宏利基金,20191106,股票型,增强指数型,中证500指数收益率*95%+1年期定期存款利率(税后)*5%,1,0.2,5.63,20210930,,,,,,,,0.079915353,0.349915434,0.182119692,0.72328747
159976.SZ,湾创ETF,工银瑞信基金,20191101,股票型,被动指数型,粤港澳大湾区创新100指数收益率,0.25,0.05,1.62,20210930,,,,,,,,0.0255,0.324524622,-0.098210999,0.2249
159987.SZ,科技创新ETF,银华基金,20191101,股票型,被动指数型,中证研发创新100指数,0.3,0.08,0.98,20210930,,,,,,,,0.052072902,0.580049496,0.112590361,0.849489285
515200.SH,创新100ETF,申万菱信基金,20191025,股票型,被动指数型,中证研发创新100指数,0.5,0.1,3.24,20210930,,,,,,,,0.050164228,0.802104066,0.140738403,1.158853389
515020.SH,银行ETF华夏,华夏基金,20191024,股票型,被动指数型,中证银行指数收益率,0.5,0.1,5.1,20210930,,,,,,,,0.03215111,0.091501996,0.041915634,0.17381694
159980.SZ,有色ETF,大成基金,20191024,商品型,有色金属期货型,上海期货交易所有色金属期货价格指数收益率,0.6,0.1,2.83,20210930,,,,,,,,0.001480458,0.1444762,0.282528201,0.469996052
510530.SH,工银中证500ETF,工银瑞信基金,20191017,股票型,被动指数型,中证500指数收益率,0.45,0.07,3.77,20210930,,,,,,,,0.01576459,0.215603056,0.163725752,0.43692962
515650.SH,消费50ETF,富国基金,20191014,股票型,被动指数型,中证消费50指数收益率,0.5,0.1,15.37,20210930,,,,,,,,-0.005186417,0.697127681,-0.127224251,0.4735297
502020.SH,上证50增强LOF,国金基金,20191014,股票型,增强指数型,上证50指数收益率*95%+同期银行活期存款利率(税后)*5%,1,0.1,0.37,20210930,,,,-0.2879,-0.03454571,0.302717628,-0.177041499,0.430798428,0.240549503,-0.10783565,0.1682
515800.SH,800ETF,汇添富基金,20191008,股票型,被动指数型,中证800指数收益率,0.15,0.05,20.62,20210930,,,,,,,,0.051969824,0.29940239,0.020389391,0.394803018
515810.SH,中证800ETF,易方达基金,20191008,股票型,被动指数型,中证800指数收益率,0.15,0.05,1.03,20210930,,,,,,,,0.060599617,0.438652767,0.019439799,0.555496492
515580.SH,科技100ETF,华泰柏瑞基金,20190927,股票型,被动指数型,中证科技100指数收益率,0.5,0.1,5.29,20210930,,,,,,,,0.086189816,0.508299891,0.178448328,0.930651872
167302.SZ,大湾区LOF,方正富邦基金,20190926,股票型,被动指数型,恒生沪深港通大湾区综合指数收益率*95%+人民币银行活期存款利率(税后)*5%,0.75,0.15,0.08,20210930,,,,,,,,0.0291,0.184821689,-0.139752317,0.0489
515520.SH,MSCI价值100ETF,大成基金,20190926,股票型,被动指数型,MSCI中国A股质优价值100指数,0.5,0.1,0.38,20210930,,,,,,,,0.041050407,0.335459553,-0.038283398,0.337056042
515860.SH,科技ETF基金,嘉实基金,20190926,股票型,被动指数型,中证新兴科技100策略指数收益率,0.5,0.1,2.65,20210930,,,,,,,,0.080846392,0.34444547,0.036884401,0.506737199
159985.SZ,豆粕ETF,华夏基金,20190924,商品型,豆粕期货型,大连商品交易所豆粕期货价格指数收益率,0.5,0.1,1.51,20210930,,,,,,,,0.00549227,0.267651224,-0.022183211,0.246338487
515360.SH,方正沪深300ETF,方正富邦基金,20190924,股票型,被动指数型,沪深300指数收益率,0.5,0.1,2.56,20210930,,,,,,,,0.047354487,0.433320114,0.060823544,0.592502207
512970.SH,大湾区ETF,平安基金,20190923,股票型,被动指数型,中证粤港澳大湾区发展主题指数收益率,0.15,0.05,4.03,20210930,,,,,,,,0.028591284,0.441849242,-0.023629426,0.448029385
161118.SZ,中小企业100LOF,易方达基金,20190920,股票型,被动指数型,中小企业100指数收益率*95%+活期存款利率(税后)*5%,1,0.22,2.69,20210930,,,,,,,,0.050990937,0.453709846,0.076592139,0.64485609
159974.SZ,央企创新ETF,富国基金,20190920,股票型,被动指数型,中证央企创新驱动指数收益率,0.15,0.05,5.77,20210930,,,,,,,,-0.0818,0.168917447,0.330662443,0.4282
515600.SH,央企创新ETF,广发基金,20190920,股票型,被动指数型,中证央企创新驱动指数收益率,0.15,0.05,22.86,20210930,,,,,,,,-0.0722,0.115757706,0.299459042,0.3452
515680.SH,嘉实央企创新ETF,嘉实基金,20190920,股票型,被动指数型,中证央企创新驱动指数收益率,0.15,0.05,28.29,20210930,,,,,,,,0.028386673,0.119258233,0.281184536,0.474682157
515900.SH,央创ETF,博时基金,20190920,股票型,被动指数型,中证央企创新驱动指数收益率,0.15,0.05,50.95,20210930,,,,,,,,-0.059,0.112539851,0.284267838,0.3445
515010.SH,券商ETF基金,华夏基金,20190917,股票型,被动指数型,中证全指证券公司指数收益率,0.5,0.1,10.35,20210930,,,,,,,,0.0672,0.244752624,-0.004215598,0.3228
515050.SH,5GETF,华夏基金,20190917,股票型,被动指数型,中证5G通信主题指数收益率,0.5,0.1,138.25,20210930,,,,,,,,-0.0029,0.192157256,0.064944898,0.2659
159977.SZ,创业板ETF天弘,天弘基金,20190912,股票型,被动指数型,创业板指数收益率,0.5,0.1,38.83,20210930,,,,,,,,0.05958909,0.661824463,0.12452274,0.98011707
510100.SH,上证50ETF易方达,易方达基金,20190906,股票型,被动指数型,上证50指数收益率,0.15,0.05,6.58,20210930,,,,,,,,0.0623,0.316765509,-0.052259079,0.3257
501088.SH,嘉实瑞虹,嘉实基金,20190904,混合型,混合型,沪深300指数收益率*60%+中债综合财富指数收益率*30%+恒生指数收益率*10%,1.5,0.25,36.49,20210930,,,,,,,,0.0728,0.467747949,-0.075638257,0.4555
501087.SH,交银瑞丰,交银施罗德基金,20190904,混合型,混合型,沪深300指数收益率*70%+中证综合债券指数收益率*25%+恒生指数收益率*5%,1.5,0.25,46.8,20210930,,,,,,,,0.0533,0.591854173,-0.026778792,0.6318
159972.SZ,5年地债ETF,鹏华基金,20190823,债券型,被动指数型,中证5年期地方政府债指数收益率,0.15,0.05,35.03,20210930,,,,,,,,0.01729,0.026055186,0.04913429,0.09508184
512530.SH,沪深300红利ETF,建信基金,20190823,股票型,被动指数型,沪深300红利指数,0.5,0.1,0.58,20210930,,,,,,,,0.0549,0.104370082,0.029871245,0.1998
501086.SH,ESG基金LOF,华宝基金,20190821,股票型,被动指数型,MSCI中国A股国际通ESG通用指数*95%+人民币银行活期存款利率(税后)*5%,0.5,0.1,0.49,20210930,,,,,,,,0.0757,0.375662359,0.02703068,0.5198
515880.SH,通信ETF,国泰基金,20190816,股票型,被动指数型,中证全指通信设备指数收益率,0.5,0.1,26.56,20210930,,,,,,,,0.0706,-0.022697553,0.073688235,0.1234
515300.SH,红利低波ETF基金,嘉实基金,20190808,股票型,被动指数型,沪深300红利低波动指数收益率,0.5,0.1,0.8,20210930,,,,,,,,0.0488,0.032227307,0.100221689,0.1911
512190.SH,浙商之江凤凰ETF,浙商资管,20190805,股票型,被动指数型,中证浙江凤凰行动50指数收益率,0.5,0.1,0.5,20210930,,,,,,,,0.0602,0.367477834,0.235066906,0.7906
159968.SZ,中证500ETF博时,博时基金,20190801,股票型,被动指数型,中证500指数收益率,0.15,0.05,5.26,20210930,,,,,,,,0.03855369,0.286842301,0.225514776,0.63784513
512650.SH,长三角ETF,汇添富基金,20190726,股票型,被动指数型,中证长三角一体化发展主题指数收益率,0.15,0.05,18.37,20210930,,,,,,,,0.0196,0.236367203,0.014675551,0.2791
512710.SH,军工龙头ETF,富国基金,20190723,股票型,被动指数型,中证军工龙头指数收益率,0.5,0.1,54.2,20210930,,,,,,,,0.0435,0.736559655,0.135367805,1.0574
515000.SH,科技ETF,华宝基金,20190722,股票型,被动指数型,中证科技龙头指数收益率,0.5,0.1,47.84,20210930,,,,,,,,0.2589,0.443085233,-0.029283866,0.7635
501079.SH,科创大成,大成基金,20190718,混合型,灵活配置型,中国战略新兴产业成份指数收益率*60%+中债综合全价指数收益率*40%,1.2,0.2,22.05,20210930,,,,,,,,0.1321,0.855224803,0.202923392,1.5265
161729.SZ,招商瑞利,招商基金,20190718,混合型,灵活配置型,沪深300指数收益率*60%+中证全债指数收益率*30%+恒生指数收益率(使用估值汇率折算)*10%,1.5,0.2,6.29,20210930,,,,,,,,0.1236,0.822890708,0.085587345,1.2235
159973.SZ,民企领先100ETF,弘毅远方基金,20190716,股票型,被动指数型,国证民企领先100指数收益率,0.3,0.2,6.85,20210930,,,,,,,,0.152,0.621961806,0.021568103,0.9088
512930.SH,AIETF,平安基金,20190712,股票型,被动指数型,中证人工智能主题指数收益率,0.15,0.05,2.89,20210930,,,,,,,,0.1817,0.264703393,0.14255814,0.70755314
501085.SH,财通科创3年封闭,财通基金,20190711,混合型,灵活配置型,中国战略新兴产业成份指数收益率*75%+上证国债指数收益率*25%,1.5,0.25,14.31,20210930,,,,,,,,0.0389,0.462893445,0.129490722,0.7166
501080.SH,科创主题投资基金,中金基金,20190711,混合型,灵活配置型,中国战略新兴产业成份指数收益率*65%+中债-综合全价(总值)指数收益率*35%,1,0.2,17.99,20210930,,,,,,,,0.1531,0.477495447,0.079356694,0.8389
512720.SH,计算机ETF,国泰基金,20190711,股票型,被动指数型,中证计算机主题指数收益率,0.5,0.1,8.62,20210930,,,,,,,,0.1493,0.235534673,0.004788732,0.4268
501083.SH,科创银华,银华基金,20190705,混合型,灵活配置型,中国战略新兴产业成份指数收益率*60%+中债综合财富指数收益率*40%,1.5,0.25,18.98,20210930,,,,,,,,0.1206,0.740763876,-0.006920593,0.9372
512670.SH,国防ETF,鹏华基金,20190705,股票型,被动指数型,中证国防指数收益率,0.3,0.1,18.91,20210930,,,,,,,,0.059,0.952030217,0.166118421,1.4106
159969.SZ,深100ETF银华,银华基金,20190628,股票型,被动指数型,深证100指数,0.2,0.1,0.42,20210930,,,,,,,,0.1443,0.48274054,-0.009017505,0.6814
501081.SH,科创中欧,中欧基金,20190628,混合型,灵活配置型,中国战略新兴产业成份指数收益率*50%+中债综合指数收益率*40%+恒生指数收益率*10%,1.5,0.25,19.5,20210930,,,,,,,,0.1076,0.547941495,0.209157189,1.0731
501082.SH,科创投资LOF,博时基金,20190627,混合型,灵活配置型,中国战略新兴产业成份指数收益率*50%+中债综合财富(总值)指数收益率*30%+中证港股通综合指数(人民币)*20%,1,0.15,21.31,20210930,,,,,,,,0.1381,0.686846499,0.152151266,1.2119
160645.SZ,鹏华精选回报定开,鹏华基金,20190625,混合型,混合型,沪深300指数收益率*60%+恒生指数收益率(经汇率调整后)*20%+中证综合债指数收益率*20%,1.5,0.25,4.23,20210930,,,,,,,,0.1111,0.896408964,-0.156613355,0.7771
159967.SZ,创成长ETF,华夏基金,20190621,股票型,被动指数型,创业板动量成长指数收益率,0.5,0.1,32.96,20210930,,,,,,,,0.2055,0.972065234,0.212274256,1.88196946
159966.SZ,创蓝筹ETF,华夏基金,20190614,股票型,被动指数型,创业板低波蓝筹指数收益率,0.5,0.1,7.37,20210930,,,,,,,,0.2234,0.626761942,0.001700419,0.9935647
513000.SH,日经225ETF易方达,易方达基金,20190612,股票型,被动指数型,日经225指数收益率(使用估值汇率折算),0.2,0.05,0.66,20210930,,,,,,,,0.1199,0.146352353,-0.070260165,0.1936
513520.SH,日经ETF,华夏基金,20190612,股票型,被动指数型,日经225指数收益率(经汇率调整后),0.2,0.05,0.67,20210930,,,,,,,,0.1163,0.150138852,-0.078588675,0.183
513800.SH,东京证券指数ETF,南方基金,20190612,股票型,被动指数型,"东证指数(Tokyo Stock Price Index,“TOPIX”)(经汇率调整后)",0.2,0.05,0.55,20210930,,,,,,,,0.1219,0.055530796,-0.01950684,0.1611
513880.SH,日经225ETF,华安基金,20190612,股票型,被动指数型,日经225指数收益率(经汇率调整后),0.2,0.05,0.51,20210930,,,,,,,,0.0983,0.13011017,-0.076538833,0.1462
501075.SH,科创主题,万家基金,20190612,混合型,灵活配置型,中国战略新兴产业成份指数收益率*50%+中债综合指数收益率*50%,1.5,0.25,20.44,20210930,,,,,,,,0.1328,0.527718927,0.297758003,1.2459
501078.SH,科创配置LOF,广发基金,20190611,混合型,灵活配置型,中国战略新兴产业成份指数收益率*60%+中债综合财富(总值)指数收益率*40%,1.5,0.25,24.48,20210930,,,,,,,,0.1264,0.846058239,0.268058094,1.6368
501077.SH,科创富国,富国基金,20190611,混合型,灵活配置型,中国战略新兴产业成份指数收益率*50%+中债总指数收益率*50%,1.5,0.25,24.84,20210930,,,,,,,,0.2241,0.950739319,0.075798819,1.5689
501073.SH,科创混合,华安基金,20190611,混合型,灵活配置型,中债综合指数收益率*60%+中国战略新兴产业成份指数收益率*40%,1.2,0.2,11.55,20210930,,,,,,,,0.0282,0.107955651,0.032478933,0.1762
