ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee,manager,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,all
011354.OF,中融景盛一年持有C,中融基金,20210514,混合型,混合型,中债综合指数(全价)收益率*80%+沪深300指数收益率*15%+恒生指数收益率*5%,0.8,0.2,哈默 钱文成,1.24,20220930,,,,,,,,,,0.0121,-0.031222211243948188,-0.019499999999999962
012264.OF,中银研究精选C,中银基金,20210514,混合型,灵活配置型,沪深300指数收益率*60%+中债综合指数收益率*40%,1.5,0.25,吴印,0.02,20220930,,,,,,,,,,-0.023202017699114983,-0.23511604269003472,-0.25286289380530963
012236.OF,中银持续增长C,中银基金,20210514,混合型,混合型,中证800指数收益率*80%+中债综合指数收益率*20%,1.5,0.25,王伟,0.15,20220930,,,,,,,,,,0.1499617444529455,-0.2048430306054557,-0.08559990436113243
012323.OF,华宝中证医疗ETF联接C,华宝基金,20210513,股票型,被动指数型,中证医疗指数收益率*95%+同期银行活期存款利率(税后)*5%,0.5,0.1,胡洁,9.91,20220930,,,,,,,,,,-0.1943233002073354,-0.235069660129559,-0.3837134482019018
010320.OF,华安养老2040三年持有A,华安基金,20210513,混合型,混合型,中证800指数收益率*50%+中债综合财富(总值)指数收益率*50%,0.6,0.2,何移直 杨志远,0.89,20220930,,,,,,,,,,0.05259999999999998,-0.14250427512825387,-0.09740000000000004
011419.OF,汇添富消费精选两年持有C,汇添富基金,20210511,股票型,股票型,中证主要消费行业指数收益率*30%+中证可选消费行业指数收益率*30%+恒生指数收益率(使用估值汇率折算)*20%+中债综合指数收益率*20%,1.5,0.25,胡昕炜,5.45,20220930,,,,,,,,,,-0.03380000000000005,-0.1840198716621817,-0.2116
011014.OF,长城消费30C,长城基金,20210511,股票型,股票型,中证内地消费主题指数收益率*75%+中债综合财富指数收益率*15%+恒生指数收益率(使用估值汇率折算)*10%,1.5,0.25,杨建华,0.38,20220930,,,,,,,,,,-0.07789999999999997,-0.22915085131764454,-0.2892
011013.OF,长城消费30A,长城基金,20210511,股票型,股票型,中证内地消费主题指数收益率*75%+中债综合财富指数收益率*15%+恒生指数收益率(使用估值汇率折算)*10%,1.5,0.25,杨建华,4.31,20220930,,,,,,,,,,-0.07440000000000002,-0.22439498703543648,-0.2821
012238.OF,工银瑞信养老产业C,工银瑞信基金,20210511,股票型,股票型,中证养老产业指数收益率*80%+中债综合财富指数收益率*20%,1.5,0.25,赵蓓,2.53,20220930,,,,,,,,,,-0.05615453728661276,-0.2179914326511185,-0.2619047619047619
012241.OF,工银瑞信量化策略C,工银瑞信基金,20210511,混合型,混合型,中证800指数收益率*80%+上证国债指数指数收益率*20%,1.5,0.25,张乐涛,0.01,20220930,,,,,,,,,,0.17292225201072386,-0.2768,-0.15174262734584446
012237.OF,工银瑞信新价值C,工银瑞信基金,20210511,混合型,灵活配置型,沪深300指数收益率*55%+一年期人民币定期存款基准利率(税后)*45%,1.5,0.25,张乐涛,0.37,20220930,,,,,,,,,,0.11565150346954521,-0.14167242570836217,-0.04240555127216649
011418.OF,汇添富消费精选两年持有A,汇添富基金,20210511,股票型,股票型,中证主要消费行业指数收益率*30%+中证可选消费行业指数收益率*30%+恒生指数收益率(使用估值汇率折算)*20%+中债综合指数收益率*20%,1.5,0.25,胡昕炜,56.47,20220930,,,,,,,,,,-0.031299999999999994,-0.18075771652730466,-0.20640000000000003
011190.OF,招商瑞安1年持有A,招商基金,20210510,混合型,混合型,中债综合(全价)指数收益率*75%+沪深300指数收益率*20%+恒生综合指数收益率(经汇率调整后)*5%,1.0,0.15,余芽芳 王垠,12.35,20220930,,,,,,,,,,0.04540000000000011,-0.0393150947005932,0.0042999999999999705
011191.OF,招商瑞安1年持有C,招商基金,20210510,混合型,混合型,中债综合(全价)指数收益率*75%+沪深300指数收益率*20%+恒生综合指数收益率(经汇率调整后)*5%,1.0,0.15,余芽芳 王垠,6.84,20220930,,,,,,,,,,0.04269999999999996,-0.043157188069435054,-0.0022999999999999687
012220.OF,南方安泰C,南方基金,20210510,混合型,混合型,上证国债指数收益率*85%+沪深300指数收益率*15%,1.0,0.2,孙鲁闽 杨旭,5.89,20220930,,,,,,,,,,0.03455279111111113,-0.02903026552174915,0.004519448888888888
011265.OF,长盛安泰一年持有A,长盛基金,20210510,混合型,混合型,中证综合债指数收益率*80%+中证800指数收益率*15%+恒生综合指数收益率*5%,0.75,0.1,蔡宾,2.49,20220930,,,,,,,,,,0.030899999999999928,-0.007663206906586496,0.02299999999999991
011820.OF,兴业兴智一年持有A,兴业基金,20210510,混合型,混合型,沪深300指数收益率*75%+中债综合全价指数收益率*25%,1.5,0.2,刘方旭,17.29,20220930,,,,,,,,,,-0.013599999999999945,-0.20133819951338208,-0.21220000000000006
011821.OF,兴业兴智一年持有C,兴业基金,20210510,混合型,混合型,沪深300指数收益率*75%+中债综合全价指数收益率*25%,1.5,0.2,刘方旭,8.78,20220930,,,,,,,,,,-0.01870000000000005,-0.2076836849077754,-0.22250000000000003
011720.OF,易方达悦信一年持有A,易方达基金,20210510,混合型,混合型,中债新综合指数(财富)收益率*85%+沪深300指数收益率*12%+中证港股通综合指数收益率*3%,0.6,0.15,王成,27.63,20220930,,,,,,,,,,0.015600000000000058,-0.01811736904293037,-0.0028000000000000247
011266.OF,长盛安泰一年持有C,长盛基金,20210510,混合型,混合型,中证综合债指数收益率*80%+中证800指数收益率*15%+恒生综合指数收益率*5%,0.75,0.1,蔡宾,0.04,20220930,,,,,,,,,,0.028299999999999992,-0.01166974618302053,0.01629999999999998
011721.OF,易方达悦信一年持有C,易方达基金,20210510,混合型,混合型,中债新综合指数(财富)收益率*85%+沪深300指数收益率*12%+中证港股通综合指数收益率*3%,0.6,0.15,王成,8.57,20220930,,,,,,,,,,0.0129999999999999,-0.022013820335636602,-0.009299999999999975
011356.OF,华泰柏瑞港股通时代机遇C,华泰柏瑞基金,20210507,混合型,混合型,恒生指数收益率(使用估值汇率折算)*80%+沪深300指数收益率*15%+人民币银行活期存款利率(税后)*5%,1.5,0.25,何琦,0.23,20220930,,,,,,,,,,-0.10050000000000003,-0.32084491384102276,-0.3891
011722.OF,前海开源深圳特区精选A,前海开源基金,20210507,股票型,股票型,沪深300指数收益率*60%+恒生指数收益率*20%+银行人民币活期存款利率(税后)*20%,1.5,0.25,杨德龙,2.17,20220930,,,,,,,,,,-0.07250000000000001,-0.15989218328840968,-0.2208
010985.OF,国寿安保稳安C,国寿安保基金,20210507,混合型,混合型,中债综合(全价)指数收益率*80%+沪深300指数收益率*10%+恒生指数收益率*5%+金融机构人民币活期存款利率(税后)*5%,0.6,0.2,吴坚 黄力,0.24,20220930,,,,,,,,,,0.02540000000000009,-0.06495026331187839,-0.041200000000000014
011709.OF,中欧嘉益一年持有C,中欧基金,20210507,混合型,混合型,中证800指数收益率*70%+银行活期存款利率(税后)*20%+中证港股通综合指数(人民币)收益率*10%,1.5,0.2,王健,1.86,20220930,,,,,,,,,,0.1552,-0.20567867036011084,-0.08240000000000003
010984.OF,国寿安保稳安A,国寿安保基金,20210507,混合型,混合型,中债综合(全价)指数收益率*80%+沪深300指数收益率*10%+恒生指数收益率*5%+金融机构人民币活期存款利率(税后)*5%,0.6,0.2,吴坚 黄力,0.71,20220930,,,,,,,,,,0.028799999999999937,-0.06036158631415235,-0.033299999999999996
011988.OF,财通资管智选核心回报6个月持有C,财通证券资管,20210507,混合型,混合型,沪深300指数收益率*55%+中债综合指数收益率*45%,1.5,0.15,辛晨晨,0.01,20220930,,,,,,,,,,-0.0363,-0.2001660267718169,-0.22919999999999996
008491.OF,万家周期优势企业A,万家基金,20210507,混合型,混合型,沪深300指数收益率*60%+上证国债指数收益率*30%+恒生指数收益率*10%,1.5,0.25,刘洋,0.61,20220930,,,,,,,,,0.0047999999999999154,0.29627786624203833,-0.20307101727447213,0.038000000000000034
010998.OF,博道消费智航,博道基金,20210507,股票型,股票型,中信消费风格指数收益率*90%+同期银行活期存款利率(税后)*10%,1.5,0.25,杨梦,3.6,20220930,,,,,,,,,,-0.027800000000000047,-0.20109031063567168,-0.22330000000000005
010706.OF,景顺长城景骊成长,景顺长城基金,20210507,混合型,混合型,创业板综合指数收益率*75%+中国债券总指数收益率*25%,1.5,0.25,李孟海,0.61,20220930,,,,,,,,,,0.2109000000000001,-0.235857626558758,-0.07469999999999999
008492.OF,万家周期优势企业C,万家基金,20210507,混合型,混合型,沪深300指数收益率*60%+上证国债指数收益率*30%+恒生指数收益率*10%,1.5,0.25,刘洋,0.15,20220930,,,,,,,,,0.0038000000000000256,0.29019725044829636,-0.20708825573314804,0.026899999999999924
011844.OF,民生加银内核驱动C,民生加银基金,20210507,混合型,混合型,中证800指数收益率*60%+中债综合指数收益率*20%+恒生综合指数收益率(经汇率估值调整)*20%,1.5,0.25,柳世庆,0.14,20220930,,,,,,,,,,-0.027800000000000047,-0.3035383665912363,-0.32289999999999996
011987.OF,财通资管智选核心回报6个月持有A,财通证券资管,20210507,混合型,混合型,沪深300指数收益率*55%+中债综合指数收益率*45%,1.5,0.15,辛晨晨,0.12,20220930,,,,,,,,,,-0.03280000000000005,-0.1953060380479735,-0.2217
011316.OF,天弘创业板300ETF联接A,天弘基金,20210507,股票型,被动指数型,创业板300指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.1,陈瑶,0.08,20220930,,,,,,,,,,0.07580000000000009,-0.2736568135341142,-0.21860000000000002
011317.OF,天弘创业板300ETF联接C,天弘基金,20210507,股票型,被动指数型,创业板300指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.1,陈瑶,0.27,20220930,,,,,,,,,,0.07430000000000003,-0.27506283161128176,-0.22119999999999995
011708.OF,中欧嘉益一年持有A,中欧基金,20210507,混合型,混合型,中证800指数收益率*70%+银行活期存款利率(税后)*20%+中证港股通综合指数(人民币)收益率*10%,1.5,0.2,王健,4.44,20220930,,,,,,,,,,0.1612,-0.19927661040303138,-0.07020000000000004
011557.OF,平安稳健养老一年A,平安基金,20210507,混合型,混合型,中债综合全价指数收益率*80%+沪深300指数收益率*20%,0.6,0.12,李正一 高莺,3.42,20220930,,,,,,,,,,0.06390000000000007,-0.0493467431149544,0.011400000000000077
011995.OF,国泰诚益A,国泰基金,20210507,混合型,混合型,中债综合指数收益率*80%+沪深300指数收益率*15%+中证港股通综合指数(人民币)收益率*5%,0.6,0.15,戴计辉,4.14,20220930,,,,,,,,,,0.035600000000000076,-0.028775589030513755,0.005800000000000027
011843.OF,民生加银内核驱动A,民生加银基金,20210507,混合型,混合型,中证800指数收益率*60%+中债综合指数收益率*20%+恒生综合指数收益率(经汇率估值调整)*20%,1.5,0.25,柳世庆,4.27,20220930,,,,,,,,,,-0.02529999999999999,-0.3007079101261927,-0.3184
011723.OF,前海开源深圳特区精选C,前海开源基金,20210507,股票型,股票型,沪深300指数收益率*60%+恒生指数收益率*20%+银行人民币活期存款利率(税后)*20%,1.5,0.25,杨德龙,0.36,20220930,,,,,,,,,,-0.07299999999999995,-0.16084142394822007,-0.22209999999999996
011996.OF,国泰诚益C,国泰基金,20210507,混合型,混合型,中债综合指数收益率*80%+沪深300指数收益率*15%+中证港股通综合指数(人民币)收益率*5%,0.6,0.15,戴计辉,0.07,20220930,,,,,,,,,,0.030299999999999994,-0.036785402310006834,-0.007600000000000051
011355.OF,华泰柏瑞港股通时代机遇A,华泰柏瑞基金,20210507,混合型,混合型,恒生指数收益率(使用估值汇率折算)*80%+沪深300指数收益率*15%+人民币银行活期存款利率(税后)*5%,1.5,0.25,何琦,0.54,20220930,,,,,,,,,,-0.09689999999999999,-0.3167976968220574,-0.383
011766.OF,兴银高端制造C,兴银基金,20210506,混合型,混合型,沪深300指数收益率*65%+中债综合指数收益率*35%,1.5,0.2,王卫,0.33,20220930,,,,,,,,,,0.10060000000000002,-0.2688533527167,-0.19530000000000003
011765.OF,兴银高端制造A,兴银基金,20210506,混合型,混合型,沪深300指数收益率*65%+中债综合指数收益率*35%,1.5,0.2,王卫,0.57,20220930,,,,,,,,,,0.10349999999999993,-0.2659719075668327,-0.18999999999999995
860008.OF,光大阳光生活18个月持有A,光证资管,20210506,混合型,混合型,中证医药卫生指数收益率*30%+中债综合指数收益率*20%+中证港股通综合指数(人民币)收益率*20%+中证主要消费指数收益率*15%+中证可选消费指数收益率*15%,1.2,0.25,季运佳 王海涛,0.29,20220930,,,,,,,,,,-0.30273541802646414,-0.21759850225512725,-0.4544591467394529
860061.OF,光大阳光生活18个月持有C,光证资管,20210506,混合型,混合型,中证医药卫生指数收益率*30%+中债综合指数收益率*20%+中证港股通综合指数(人民币)收益率*20%+中证主要消费指数收益率*15%+中证可选消费指数收益率*15%,0.8,0.25,季运佳 王海涛,0.03,20220930,,,,,,,,,,-0.29900000000000004,-0.2174037089871612,-0.4514
011991.OF,汇安泓利一年持有A,汇安基金,20210506,混合型,混合型,中债综合财富指数收益率*85%+沪深300指数收益率*12.5%+恒生指数收益率*2.5%,1.0,0.2,仇秉则,4.3,20220930,,,,,,,,,,0.0371999999999999,-0.08436174315464705,-0.05030000000000001
860060.OF,光大阳光生活18个月持有B,光证资管,20210506,混合型,混合型,中证医药卫生指数收益率*30%+中债综合指数收益率*20%+中证港股通综合指数(人民币)收益率*20%+中证主要消费指数收益率*15%+中证可选消费指数收益率*15%,0.8,0.25,季运佳 王海涛,0.13,20220930,,,,,,,,,,-0.2973,-0.21431620890849573,-0.44789999999999996
011992.OF,汇安泓利一年持有C,汇安基金,20210506,混合型,混合型,中债综合财富指数收益率*85%+沪深300指数收益率*12.5%+恒生指数收益率*2.5%,1.0,0.2,仇秉则,3.63,20220930,,,,,,,,,,0.034499999999999975,-0.08806186563557271,-0.056599999999999984
011802.OF,中银证券盈瑞C,中银证券,20210506,混合型,混合型,中债综合全价指数收益率*75%+中证800指数收益率*20%+同期银行活期存款利率(税后)*5%,0.6,0.2,王文华 蒲延杰,0.01,20220930,,,,,,,,,,0.04960000000000009,-0.09327362804878057,-0.04830000000000001
011801.OF,中银证券盈瑞A,中银证券,20210506,混合型,混合型,中债综合全价指数收益率*75%+中证800指数收益率*20%+同期银行活期存款利率(税后)*5%,0.6,0.2,王文华 蒲延杰,0.9,20220930,,,,,,,,,,0.05170000000000008,-0.09061519444708571,-0.04359999999999997
011584.OF,大成港股精选C,大成基金,20210506,混合型,混合型,恒生指数收益率(使用估值汇率折算)*70%+中证综合债指数收益率*30%,1.5,0.25,柏杨,0.42,20220930,,,,,,,,,,-0.2136,-0.046795523906408884,-0.25039999999999996
011583.OF,大成港股精选A,大成基金,20210506,混合型,混合型,恒生指数收益率(使用估值汇率折算)*70%+中证综合债指数收益率*30%,1.5,0.25,柏杨,2.62,20220930,,,,,,,,,,-0.21050000000000002,-0.04103863204559846,-0.2429
010869.OF,汇添富稳健欣享一年持有,汇添富基金,20210430,混合型,混合型,中债综合指数收益率*85%+沪深300指数收益率*8%+恒生指数收益率(经汇率调整)*7%,0.6,0.1,叶盛 李云鑫,10.95,20220930,,,,,,,,,,-0.032399999999999984,-0.08081852004960732,-0.11060000000000003
011770.OF,富国精诚回报12个月持有C,富国基金,20210430,混合型,混合型,中债综合财富(总值)指数收益率*80%+沪深300指数收益率*15%+恒生指数收益率(使用汇率估值折算)*5%,0.8,0.15,张士扬 徐斌,1.62,20220930,,,,,,,,,,0.04039999999999999,-0.055459438677431735,-0.017299999999999982
011971.OF,东财中证银行A,西藏东财基金,20210430,股票型,被动指数型,中证银行指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.05,姚楠燕 杨路炜,0.41,20220930,,,,,,,,,,-0.0797,-0.032924046506573934,-0.10999999999999999
011972.OF,东财中证银行C,西藏东财基金,20210430,股票型,被动指数型,中证银行指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.05,姚楠燕 杨路炜,0.39,20220930,,,,,,,,,,-0.08209999999999995,-0.03682318335330652,-0.1159
011769.OF,富国精诚回报12个月持有A,富国基金,20210430,混合型,混合型,中债综合财富(总值)指数收益率*80%+沪深300指数收益率*15%+恒生指数收益率(使用汇率估值折算)*5%,0.8,0.15,张士扬 徐斌,27.25,20220930,,,,,,,,,,0.04459999999999997,-0.04977982002680446,-0.007399999999999962
010920.OF,鹏华招润一年持有C,鹏华基金,20210429,混合型,混合型,中证综合债指数收益率*70%+沪深300指数收益率*25%+恒生指数收益率*5%(经汇率估值调整),0.6,0.15,汪坤,1.13,20220930,,,,,,,,,,0.03950000000000009,-0.036075036075036156,0.0020000000000000018
