ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
588060.SH,科创板龙头ETF,广发基金,中国银行,股票型,20210715,,20210729,20210705,,4.2514,0.5,0.1,,1.0,0.1,,上证科创板50成份指数收益率,L,被动指数型,契约型开放式,,20210729,20210729,E
159710.SZ,智能电车ETF,建信基金,中金公司,股票型,20210715,,20210809,20210701,,2.3734,0.5,0.1,,1.0,0.1,,中证智能电动汽车指数收益率,L,被动指数型,契约型开放式,,20210809,20210809,E
159766.SZ,旅游ETF,富国基金,中国银行,股票型,20210715,,20210723,20210701,,2.9164,0.5,0.1,,1.0,0.1,,中证旅游主题指数收益率,L,被动指数型,契约型开放式,,20210723,20210723,E
516580.SH,新能源主题ETF,博时基金,中信建投证券,股票型,20210715,,20210726,20210615,,3.3912,0.5,0.1,,1.0,0.1,,中证新能源指数收益率,L,被动指数型,契约型开放式,,20210726,20210726,E
513700.SH,香港医药ETF,鹏华基金,广发证券,股票型,20210713,,20210806,20210623,,4.5885,0.5,0.1,,1.0,0.1,,中证港股通医药卫生综合指数收益率,L,被动指数型,契约型开放式,,20210806,20210806,E
516100.SH,互联网金融ETF,华夏基金,兴业银行,股票型,20210713,,20210723,20210625,,2.4076,0.5,0.1,,1.0,0.1,,中证金融科技主题指数收益率,L,被动指数型,契约型开放式,,20210723,20210723,E
562880.SH,电池ETF基金,嘉实基金,中信建投证券,股票型,20210713,,20210720,20210705,,4.424,0.5,0.1,,1.0,0.1,,中证电池主题指数收益率,L,被动指数型,契约型开放式,,20210720,20210720,E
516890.SH,新材料ETF平安,平安基金,国泰君安,股票型,20210709,,20210728,20210406,,4.5631,0.5,0.1,,1.0,0.1,,中证新材料主题指数收益率,L,被动指数型,契约型开放式,,20210728,20210728,E
516270.SH,新能源50ETF,华安基金,中国银行,股票型,20210709,,20210723,20210621,,4.4241,0.5,0.1,,1.0,0.1,,中证内地新能源主题指数收益率,L,被动指数型,契约型开放式,,20210723,20210723,E
517120.SH,沪港深创新药ETF,华泰柏瑞基金,浦发银行,股票型,20210708,,20210719,20210624,,5.4497,0.5,0.1,,1.0,0.1,,中证沪港深创新药产业指数收益率,L,被动指数型,契约型开放式,,20210719,20210719,E
159729.SZ,互联网ETF,汇添富基金,中国农业银行,股票型,20210708,,20210721,20210615,,3.3676,0.15,0.05,,1.0,0.1,,中证沪港深互联网指数收益率,L,被动指数型,契约型开放式,,20210721,20210721,E
159847.SZ,医疗50ETF,易方达基金,招商银行,股票型,20210708,,20210719,20210621,,2.1883,0.15,0.05,,1.0,0.1,,中证医疗指数收益率,L,被动指数型,契约型开放式,,20210719,20210719,E
159720.SZ,智能电动车ETF,泰康资产,招商银行,股票型,20210707,,20210720,20210615,,5.7081,0.5,0.1,,1.0,0.1,,中证智能电动汽车指数收益率,L,被动指数型,契约型开放式,,20210720,20210720,E
159830.SZ,上海金ETF,天弘基金,国泰君安,商品型,20210706,,20210719,20210510,,2.3268,0.5,0.1,,1.0,0.1,,上海黄金交易所上海金集中定价合约午盘基准价收益率,L,黄金现货合约,契约型开放式,,20210719,20210719,E
561900.SH,沪深300ESGETF,招商基金,中国银河,股票型,20210706,,20210715,20210615,,2.4233,0.5,0.1,,1.0,0.1,,沪深300ESG基准指数收益率,L,被动指数型,契约型开放式,,20210715,20210715,E
159747.SZ,香港科技ETF,南方基金,中国工商银行,股票型,20210702,,20210714,20210615,,5.8142,0.5,0.15,,1.0,0.1,,经估值汇率调整的中证香港科技指数收益率,L,被动指数型,契约型开放式,,20210714,20210714,E
159782.SZ,双创50ETF基金,银华基金,招商银行,股票型,20210629,,20210707,20210621,,12.3619,0.5,0.1,,1.0,0.1,,中证科创创业50指数收益率,L,被动指数型,契约型开放式,,20210707,20210707,E
588380.SH,创50ETF,富国基金,中国建设银行,股票型,20210629,,20210706,20210621,,25.5177,0.5,0.1,,1.0,0.1,,中证科创创业50指数收益率,L,被动指数型,契约型开放式,,20210706,20210706,E
588360.SH,科创创业ETF,国泰基金,中国邮政储蓄银行,股票型,20210629,,20210706,20210621,,7.3148,0.5,0.1,,1.0,0.1,,中证科创创业50指数收益率,L,被动指数型,契约型开放式,,20210706,20210706,E
588330.SH,双创龙头ETF,华宝基金,中国工商银行,股票型,20210629,,20210706,20210621,,15.5774,0.5,0.1,,1.0,0.1,,中证科创创业50指数收益率,L,被动指数型,契约型开放式,,20210706,20210706,E
159781.SZ,双创50ETF,易方达基金,中国工商银行,股票型,20210628,,20210705,20210621,,30.0486,0.5,0.1,,1.0,0.1,,中证科创创业50指数收益率,L,被动指数型,契约型开放式,,20210705,20210705,E
588400.SH,双创50ETF,嘉实基金,中国银河,股票型,20210625,,20210705,20210621,,15.816,0.5,0.1,,1.0,0.1,,中证科创创业50指数收益率,L,被动指数型,契约型开放式,,20210705,20210705,E
588300.SH,双创ETF,招商基金,华泰证券,股票型,20210625,,20210705,20210621,,20.1121,0.5,0.1,,1.0,0.1,,中证科创创业50指数收益率,L,被动指数型,契约型开放式,,20210705,20210705,E
588180.SH,科创50ETF基金,国联安基金,交通银行,股票型,20210624,,20210701,20210611,,31.1485,0.3,0.05,,1.0,0.1,,上证科创板50成份指数收益率,L,被动指数型,契约型开放式,,20210701,20210701,E
516870.SH,汽车龙头ETF,银华基金,招商银行,股票型,20210624,20211104,20210709,20210325,,2.4099,0.5,0.1,,1.0,0.1,,中证800汽车与零部件指数收益率,L,被动指数型,契约型开放式,,20210709,20210709,E
159783.SZ,双创基金ETF,华夏基金,中国银行,股票型,20210624,,20210705,20210621,,30.0006,0.5,0.1,,1.0,0.1,,中证科创创业50指数收益率,L,被动指数型,契约型开放式,,20210705,20210705,E
516830.SH,300ESGETF,富国基金,中国农业银行,股票型,20210624,,20210705,20210601,,5.5218,0.5,0.1,,1.0,0.1,,沪深300ESG基准指数收益率,L,被动指数型,契约型开放式,,20210705,20210705,E
159780.SZ,双创ETF,南方基金,招商银行,股票型,20210624,,20210705,20210621,,30.0005,0.5,0.1,,1.0,0.1,,中证科创创业50指数收益率,L,被动指数型,契约型开放式,,20210705,20210705,E
159859.SZ,生物医药ETF,天弘基金,中信建投证券,股票型,20210624,,20210707,20210601,,2.2904,0.5,0.1,,1.0,0.1,,国证生物医药指数收益率,L,被动指数型,契约型开放式,,20210707,20210707,E
516970.SH,基建50ETF,广发基金,交通银行,股票型,20210623,,20210705,20210615,,2.6904,0.5,0.1,,1.0,0.1,,中证基建工程指数收益率,L,被动指数型,契约型开放式,,20210705,20210705,E
513980.SH,港股科技ETF基金,景顺长城基金,招商银行,股票型,20210621,,20210702,20210531,,6.472,0.5,0.1,,1.0,0.1,,中证港股通科技指数(人民币)指数收益率,L,被动指数型,契约型开放式,,20210702,20210702,E
159899.SZ,软件基金ETF,招商基金,华泰证券,股票型,20210618,,20210628,20210603,,3.2598,0.5,0.1,,1.0,0.1,,中证全指软件指数收益率,L,被动指数型,契约型开放式,,20210628,20210628,E
510990.SH,180ESGETF,工银瑞信基金,招商银行,股票型,20210618,,20210701,20210517,,2.9495,0.45,0.1,,1.0,0.1,,中证180ESG指数收益率,L,被动指数型,契约型开放式,,20210701,20210701,E
159708.SZ,红利ETF,西部利得基金,光大证券,股票型,20210618,,20210702,20210524,,2.8803,0.4,0.08,,1.0,0.1,,深证红利指数收益率,L,被动指数型,契约型开放式,,20210702,20210702,E
517360.SH,沪港深科技ETF,华安基金,中国农业银行,股票型,20210618,,20210705,20210517,,2.8758,0.5,0.1,,1.0,0.1,,中证沪港深科技100指数收益率,L,被动指数型,契约型开放式,,20210705,20210705,E
159709.SZ,物联网ETF工银,工银瑞信基金,国信证券,股票型,20210618,,20210702,20210531,,5.5348,0.45,0.07,,1.0,0.1,,深证物联网50指数收益率,L,被动指数型,契约型开放式,,20210702,20210702,E
159716.SZ,深创100ETF,华宝基金,中国银行,股票型,20210618,,20210628,20210601,,8.2967,0.5,0.1,,1.0,0.1,,深证创新100指数收益率,L,被动指数型,契约型开放式,,20210628,20210628,E
561500.SH,漂亮50ETF,华泰柏瑞基金,中国银行,股票型,20210617,,20210628,20210607,,2.931,0.5,0.1,,1.0,0.1,,中证企业核心竞争力50指数收益率,L,被动指数型,契约型开放式,,20210628,20210628,E
159881.SZ,有色60ETF,国泰基金,平安银行,股票型,20210617,,20210701,20210607,,2.2425,0.5,0.1,,1.0,0.1,,中证有色金属指数收益率,L,被动指数型,契约型开放式,,20210701,20210701,E
159721.SZ,深创龙头ETF,永赢基金,中国银行,股票型,20210617,,20210625,20210601,,3.8743,0.15,0.05,,1.0,0.1,,深证创新100指数收益率,L,被动指数型,契约型开放式,,20210625,20210625,E
513860.SH,港股通科技ETF,海富通基金,中国银行,股票型,20210617,,20210702,20210607,,7.0747,0.5,0.1,,1.0,0.1,,中证港股通科技指数收益率,L,被动指数型,契约型开放式,,20210702,20210702,E
159872.SZ,车联网ETF,鹏华基金,中信证券,股票型,20210616,,20210701,20210601,,2.908,0.5,0.1,,1.0,0.1,,中证车联网主题指数收益率,L,被动指数型,契约型开放式,,20210701,20210701,E
516400.SH,ESG龙头ETF,富国基金,华夏银行,股票型,20210616,20211214,20210701,20210531,,2.4146,0.5,0.1,,1.0,0.1,,中证ESG120策略指数收益率,L,被动指数型,契约型开放式,,20210701,20210701,E
516980.SH,证券先锋ETF,华富基金,中国银行,股票型,20210615,,20210624,20210309,,4.3402,0.5,0.1,,1.0,0.1,,中证证券公司先锋策略指数收益率,L,被动指数型,契约型开放式,,20210624,20210624,E
159755.SZ,电池ETF,广发基金,中国工商银行,股票型,20210615,,20210624,20210601,,11.5265,0.5,0.1,,1.0,0.1,,国证新能源车电池指数收益率,L,被动指数型,契约型开放式,,20210624,20210624,E
159725.SZ,线上消费ETF,工银瑞信基金,中信建投证券,股票型,20210611,,20210702,20210520,,2.4542,0.45,0.07,,1.0,0.1,,中证线上消费主题指数收益率,L,被动指数型,契约型开放式,,20210702,20210702,E
516650.SH,有色50ETF,华夏基金,中信银行,股票型,20210609,,20210621,20210524,,2.7146,0.5,0.1,,1.0,0.1,,中证细分有色金属产业主题指数收益率,L,被动指数型,契约型开放式,,20210621,20210621,E
159745.SZ,建材ETF,国泰基金,中国银河,股票型,20210609,,20210618,20210531,,3.3969,0.5,0.1,,1.0,0.1,,中证全指建筑材料指数收益率,L,被动指数型,契约型开放式,,20210618,20210618,E
516820.SH,医疗创新ETF,平安基金,交通银行,股票型,20210609,,20210701,20210524,,11.3442,0.5,0.1,,1.0,0.1,,中证医药及医疗器械创新指数收益率,L,被动指数型,契约型开放式,,20210701,20210701,E
516570.SH,化工行业ETF,易方达基金,招商银行,股票型,20210609,,20210618,20210601,,3.3636,0.15,0.05,,1.0,0.1,,中证石化产业指数收益率,L,被动指数型,契约型开放式,,20210618,20210618,E
513360.SH,教育ETF,博时基金,中国银行,股票型,20210608,,20210617,20210510,,2.5621,0.5,0.15,,1.0,0.1,,中证全球中国教育主题指数(人民币)收益率,L,被动指数型,契约型开放式,,20210617,20210617,E
180301.SZ,红土盐田港REIT,红土创新基金,招商银行,股票型,20210607,,20210621,20210531,,8.0,0.3,0.01,36.0,1.0,0.1,,,L,,契约型封闭式,,,,E
180201.SZ,平安广州广河REIT,平安基金,中国工商银行,混合型,20210607,,20210621,20210531,,7.0,0.115,0.03,99.0,1.0,0.1,,,L,,契约型封闭式,,,,E
508000.SH,华安张江光大REIT,华安基金,招商银行,混合型,20210607,,20210621,20210531,,5.0,0.55,0.01,20.0,1.0,0.1,,,L,,契约型封闭式,,,,E
180801.SZ,中航首钢绿能REIT,中航基金,招商银行,混合型,20210607,,20210621,20210531,,1.0,0.1,0.05,21.0,1.0,0.03,,,L,,契约型封闭式,,,,E
508027.SH,东吴苏园产业REIT,东吴基金,招商银行,混合型,20210607,,20210621,20210531,,9.0,0.15,0.01,40.0,1.0,0.01,,,L,,契约型封闭式,,,,E
508056.SH,中金普洛斯REIT,中金基金,兴业银行,混合型,20210607,,20210621,20210531,,15.0,0.7,0.01,50.0,1.0,0.1,,,L,,契约型封闭式,,,,E
508001.SH,浙商沪杭甬REIT,浙商资管,招商银行,股票型,20210607,,20210621,20210531,,5.0,0.125,0.01,20.0,1.0,,,,L,,契约型封闭式,,,,E
508006.SH,富国首创水务REIT,富国基金,招商银行,混合型,20210607,,20210621,20210531,,5.0,0.1,0.01,26.0,1.0,0.1,,,L,,契约型封闭式,,,,E
180101.SZ,博时蛇口产园REIT,博时基金,招商银行,混合型,20210607,,20210621,20210531,,9.0,0.15,0.015,50.0,1.0,0.1,,,L,,契约型封闭式,,,,E
516380.SH,智能电动车ETF,华宝基金,中国建设银行,股票型,20210604,,20210618,20210521,,3.1345,0.5,0.1,,1.0,0.1,,中证智能电动汽车指数收益率,L,被动指数型,契约型开放式,,20210618,20210618,E
159897.SZ,物联网ETF基金,建信基金,中信建投证券,股票型,20210603,,20210621,20210517,,3.4825,0.5,0.1,,1.0,0.1,,中证物联网主题指数收益率,L,被动指数型,契约型开放式,,20210621,20210621,E
516910.SH,物流ETF,富国基金,兴业银行,股票型,20210603,,20210611,20210506,,2.8114,0.5,0.1,,1.0,0.1,,中证现代物流指数收益率,L,被动指数型,契约型开放式,,20210611,20210611,E
516390.SH,新能源汽车ETF,汇添富基金,中国工商银行,股票型,20210603,,20210618,20210517,,3.5926,0.15,0.05,,1.0,0.1,,中证新能源汽车产业指数收益率,L,被动指数型,契约型开放式,,20210618,20210618,E
159703.SZ,新材料ETF,天弘基金,华泰证券,股票型,20210527,,20210608,20210510,,2.9418,0.5,0.1,,1.0,0.1,,中证新材料主题指数收益率,L,被动指数型,契约型开放式,,20210608,20210608,E
159891.SZ,医疗ETF基金,建信基金,中信建投证券,股票型,20210527,,20210615,20210506,,2.5602,0.5,0.1,,1.0,0.1,,中证全指医疗保健设备与服务指数收益率,L,被动指数型,契约型开放式,,20210615,20210615,E
159898.SZ,医疗器械ETF招商,招商基金,海通证券,股票型,20210527,,20210604,20210507,,3.331,0.5,0.1,,1.0,0.1,,中证全指医疗器械指数收益率,L,被动指数型,契约型开放式,,20210604,20210604,E
516480.SH,新材料ETF基金,国联安基金,国泰君安,股票型,20210527,,20210611,20210510,,2.9915,0.5,0.1,,1.0,0.1,,中证新材料主题指数收益率,L,被动指数型,契约型开放式,,20210611,20210611,E
516320.SH,高端装备ETF,华夏基金,中国银行,股票型,20210527,,20210608,20210510,,2.6159,0.5,0.1,,1.0,0.1,,中证装备产业指数收益率,L,被动指数型,契约型开放式,,20210608,20210608,E
159741.SZ,恒生科技ETF基金,嘉实基金,招商银行,股票型,20210526,,20210603,20210514,,4.218,0.6,0.1,,1.0,0.1,,恒生科技指数收益率(使用估值汇率折算),L,被动指数型,契约型开放式,,20210603,20210603,E
159735.SZ,港股消费ETF,银华基金,中国工商银行,股票型,20210525,,20210604,20210512,,2.3956,0.5,0.1,,1.0,0.1,,中证港股通消费主题指数收益率,L,被动指数型,契约型开放式,,20210604,20210604,E
513130.SH,恒生科技ETF,华泰柏瑞基金,中国建设银行,股票型,20210524,,20210601,20210512,,11.7225,0.2,0.05,,1.0,0.1,,恒生科技指数收益率(使用估值汇率折算),L,被动指数型,契约型开放式,,20210601,20210601,E
516310.SH,银行ETF易方达,易方达基金,中国建设银行,股票型,20210520,,20210528,20210430,,3.0656,0.15,0.05,,1.0,0.1,,中证银行指数收益率,L,被动指数型,契约型开放式,,20210528,20210528,E
513580.SH,恒生科技ETF基金,华安基金,中国银行,股票型,20210520,,20210527,20210512,,4.5512,0.5,0.1,,1.0,0.1,,恒生科技指数收益率(经汇率调整后),L,被动指数型,契约型开放式,,20210527,20210527,E
517350.SH,中概科技ETF,广发基金,中国建设银行,股票型,20210520,,20210603,20210427,,3.1454,0.5,0.1,,1.0,0.1,,中证沪港深科技龙头指数收益率,L,被动指数型,契约型开放式,,20210603,20210603,E
513180.SH,恒生科技指数ETF,华夏基金,中国建设银行,股票型,20210518,,20210525,20210512,,14.5576,0.5,0.15,,1.0,0.1,,恒生科技指数收益率(使用估值汇率折算),L,被动指数型,契约型开放式,,20210525,20210525,E
513010.SH,恒生科技30ETF,易方达基金,招商银行,股票型,20210518,,20210525,20210512,,12.0131,0.2,0.05,,1.0,0.1,,恒生科技指数收益率(使用估值汇率折算),L,被动指数型,契约型开放式,,20210525,20210525,E
159740.SZ,恒生科技ETF,大成基金,中国银行,股票型,20210518,,20210527,20210511,,3.9312,0.5,0.1,,1.0,0.1,,恒生科技指数收益率,L,被动指数型,契约型开放式,,20210527,20210527,E
159742.SZ,恒生科技指数ETF,博时基金,中国民生银行,股票型,20210517,,20210525,20210512,,3.1193,0.5,0.15,,1.0,0.1,,恒生科技指数收益率(经汇率调整后),L,被动指数型,契约型开放式,,20210525,20210525,E
159888.SZ,智能车ETF,华夏基金,中信银行,股票型,20210513,,20210521,20210426,,7.8545,0.5,0.1,,1.0,0.1,,中证智能汽车主题指数收益率,L,被动指数型,契约型开放式,,20210521,20210521,E
159887.SZ,银行ETF,富国基金,招商银行,股票型,20210512,,20210520,20210412,,5.2052,0.5,0.1,,1.0,0.1,,中证800银行指数收益率,L,被动指数型,契约型开放式,,20210520,20210520,E
516700.SH,大数据产业ETF,华宝基金,中国建设银行,股票型,20210511,,20210519,20210415,,2.9112,0.5,0.1,,1.0,0.1,,中证大数据产业指数收益率,L,被动指数型,契约型开放式,,20210519,20210519,E
159836.SZ,创300ETF,天弘基金,国泰君安,股票型,20210511,,20210525,20210408,,3.2175,0.5,0.1,,1.0,0.1,,创业板300指数收益率,L,被动指数型,契约型开放式,,20210525,20210525,E
